"U:0","U:1","U:2","Points:0","Points:1","Points:2"
-9.043705,-2.3100882,3.256992,-0.051881,-0.2,-0.12404000000000001
-7.985311,-2.4588416,2.5541353,-0.055958,-0.2,-0.13364
-9.290207,-2.2527764,1.9984585,-0.033694,-0.2,-0.13015
-8.238682,-2.4039953,1.4265608,-0.036362,-0.2,-0.14023
-10.175416,-1.932866,3.87229,-0.047803,-0.2,-0.11442999999999999
-10.443825,-1.7986265,2.4592347,-0.031025999999999998,-0.2,-0.12005999999999999
-10.211615,-0.8572951,3.8227434,-0.043726,-0.2,-0.10482999999999999
-10.572006,-0.8401639,2.4160361,-0.028359,-0.2,-0.10998
-10.169347,0.6919637,3.8547354,-0.039648,-0.2,-0.09522
-10.624532,0.5713666,2.486079,-0.025691000000000002,-0.2,-0.099892
-10.138305,0.9042912,3.8132634,-0.035571,-0.2,-0.085615
-10.629884,0.837138,2.443086,-0.023023,-0.2,-0.089806
-10.335659,0.6669041,3.8724632,-0.031809,-0.2,-0.076752
-10.820346,0.6000026,2.4508908,-0.020562,-0.2,-0.080501
-8.540841,-2.4552348,0.22332314,-0.016036,-0.2,-0.14400000000000002
-9.582707,-2.2769084,0.67539227,-0.014831,-0.2,-0.13364
-10.660716,-1.8287823,0.96548957,-0.013626,-0.2,-0.12327
-10.672328,-0.8367714,0.855613,-0.01242,-0.2,-0.11291
-10.764624,0.48759738,0.9183113,-0.011215000000000001,-0.2,-0.10254
-10.872772,0.75431234,0.8862421,-0.01001,-0.2,-0.09218
-11.069675,0.51277065,0.8641034,-0.0088985,-0.2,-0.082618
-8.248631,-2.2447858,-1.0180603,0.0046186000000000005,-0.2,-0.14479
-9.378976,-2.1469238,-0.6837587,0.004336199999999999,-0.2,-0.13437000000000002
-10.519691,-1.7941593,-0.5242231,0.0040539,-0.2,-0.12394000000000001
-10.551245,-0.88932157,-0.6540192,0.0037715000000000005,-0.2,-0.11352000000000001
-10.616526,0.38546112,-0.6022952,0.0034891999999999996,-0.2,-0.10309000000000001
-10.7952585,0.668955,-0.6441213,0.0032069000000000004,-0.2,-0.092668
-11.130908,0.42246726,-0.68836015,0.0029463000000000002,-0.2,-0.08305
-8.127336,-2.5203688,-2.2117994,0.025192,-0.2,-0.14274
-9.150503,-2.24675,-2.0007744,0.023426,-0.2,-0.13246
-10.23699,-1.7966021,-1.9860578,0.021661,-0.2,-0.12217
-10.342955,-0.89170545,-2.1509802,0.019895,-0.2,-0.11188
-10.497661,0.31965414,-2.1010711,0.01813,-0.2,-0.10159
-10.559555,0.5944469,-2.1249335,0.016364,-0.2,-0.091307
-10.80156,0.3378409,-2.179401,0.014735,-0.2,-0.081816
-7.742148,-2.090082,-3.3165178,0.045214,-0.2,-0.13759000000000002
-8.763244,-1.9985412,-3.266969,0.042006,-0.2,-0.12768
-9.85161,-1.7291169,-3.4273155,0.038798,-0.2,-0.11775999999999999
-9.902711,-0.9967182,-3.6094718,0.03559,-0.2,-0.10784
-9.971366,0.24511316,-3.5431526,0.032382,-0.2,-0.097928
-10.002816,0.52422297,-3.5260832,0.029174000000000002,-0.2,-0.088012
-10.102976,0.32095623,-3.5407295,0.026215,-0.2,-0.078863
-7.1703525,-1.955482,-4.28494,0.064364,-0.2,-0.12982
-8.2045,-1.9118683,-4.401305,0.059772000000000006,-0.2,-0.12045
-9.28107,-1.7045681,-4.7075176,0.05517999999999999,-0.2,-0.11108
-9.325639,-1.008165,-4.8483276,0.050588,-0.2,-0.10171000000000001
-9.372021,0.1923128,-4.7302904,0.045995999999999995,-0.2,-0.092346
-9.250051,0.44950384,-4.6691995,0.041404,-0.2,-0.082978
-9.210249,0.20304103,-4.7333903,0.037167,-0.2,-0.074335
-6.6391535,-1.8622973,-5.240645,0.082161,-0.2,-0.11930999999999999
-7.598773,-1.8377132,-5.5323157,0.076284,-0.2,-0.11069000000000001
-8.570815,-1.6507511,-5.987273,0.07040700000000001,-0.2,-0.10207999999999999
-8.590664,-0.8950035,-6.1332526,0.06452999999999999,-0.2,-0.093459
-8.679664,0.14445171,-5.9869294,0.058653,-0.2,-0.084842
-8.569062,0.37108564,-5.896115,0.052775999999999997,-0.2,-0.076226
-8.500357,0.075224884,-5.9103417,0.047354,-0.2,-0.068276
-5.772868,-2.084914,-6.1622577,0.098271,-0.2,-0.10637
-6.6030374,-1.7961258,-6.5555615,0.09123099999999999,-0.2,-0.098682
-7.4611607,-1.6375551,-7.1118503,0.08419199999999999,-0.2,-0.090994
-7.535473,-0.9360618,-7.256587,0.077152,-0.2,-0.08330599999999999
-7.6944156,0.08465104,-7.1093884,0.070112,-0.2,-0.07561699999999999
-7.713197,0.32455337,-7.021313,0.063073,-0.2,-0.067929
-7.7004704,-0.038625285,-7.0783873,0.056577999999999996,-0.2,-0.060836
-4.79798,-2.1345904,-6.553549,0.11255,-0.2,-0.091419
-5.5303206,-1.8758203,-7.0335345,0.10447000000000001,-0.2,-0.084797
-6.299068,-1.6770601,-7.728408,0.09639,-0.2,-0.078175
-6.3650026,-1.0275816,-7.9564967,0.08831,-0.2,-0.07155299999999999
-6.5165834,0.033316933,-7.926791,0.080231,-0.2,-0.06493099999999999
-6.6105223,0.23165438,-7.933286,0.072152,-0.2,-0.058309
-6.699967,-0.18089412,-8.014462,0.064697,-0.2,-0.0522
-3.8549867,-1.6659769,-7.1980343,0.12426,-0.2,-0.074379
-4.462393,-1.7099433,-7.7765117,0.11534000000000001,-0.2,-0.068986
-5.0662127,-1.761258,-8.528613,0.10642,-0.2,-0.063593
-5.1018724,-1.0979215,-8.776801,0.097498,-0.2,-0.0582
-5.265641,-0.02034494,-8.820585,0.088577,-0.2,-0.05280700000000001
-5.3692465,0.1187211,-8.763196,0.07965599999999999,-0.2,-0.047414
-5.434447,-0.3275768,-8.725461,0.071425,-0.2,-0.042438
-2.9860823,-1.6741794,-8.243926,0.13364,-0.2,-0.055958
-3.4016387,-1.686273,-8.826131,0.12403,-0.2,-0.051886
-3.8144622,-1.6423779,-9.547438,0.11442999999999999,-0.2,-0.047813999999999995
-3.8264883,-1.0109092,-9.665175,0.10482000000000001,-0.2,-0.043742
-4.0017643,-0.08303841,-9.594024,0.09521,-0.2,-0.03967
-4.1395025,0.03235835,-9.501189,0.085602,-0.2,-0.035598000000000005
-4.2225227,-0.4833413,-9.430919,0.076738,-0.2,-0.031841
-8.733598,-2.4190776,4.400573,-0.064555,-0.2,-0.11792000000000001
-7.776283,-2.5656564,3.6350195,-0.069613,-0.2,-0.12704000000000001
-9.713877,-1.9091842,5.059936,-0.059497,-0.2,-0.10879000000000001
-9.693599,-0.73363286,4.9863973,-0.054438,-0.2,-0.09966599999999999
-9.635956,0.74079967,4.987751,-0.04938,-0.2,-0.09054
-9.605326,0.9474128,4.9366975,-0.044322,-0.2,-0.081415
-9.817901,0.73887044,5.044208,-0.039655,-0.2,-0.072996
-7.282675,-2.6531835,4.4590263,-0.082504,-0.2,-0.11905999999999999
-8.092762,-2.4216337,5.2135863,-0.076521,-0.2,-0.11051
-8.930378,-1.8332788,5.8831,-0.070538,-0.2,-0.10197
-8.905283,-0.6602409,5.8321066,-0.064555,-0.2,-0.093421
-8.896013,0.74640846,5.8852453,-0.058571000000000005,-0.2,-0.084876
-8.906025,0.9888465,5.8970404,-0.052588,-0.2,-0.07633
-9.132679,0.8036258,6.063095,-0.047068,-0.2,-0.068445
-6.770041,-2.6287348,5.2987595,-0.094493,-0.2,-0.10977999999999999
-7.520537,-2.4054482,6.1074033,-0.08765,-0.2,-0.1019
-8.279739,-1.7966355,6.8342447,-0.080808,-0.2,-0.09403099999999999
-8.242739,-0.6096837,6.782443,-0.073965,-0.2,-0.086158
-8.213067,0.79565847,6.8213243,-0.067123,-0.2,-0.07828500000000001
-8.195757,1.0234928,6.847311,-0.06027999999999999,-0.2,-0.070412
-8.398891,0.8422651,7.0676203,-0.053967999999999995,-0.2,-0.063149
-6.227926,-2.6557055,6.0501056,-0.10545,-0.2,-0.09929600000000001
-6.8908424,-2.4247313,6.9244003,-0.09782,-0.2,-0.092181
-7.580601,-1.8089727,7.749578,-0.090192,-0.2,-0.085066
-7.5297675,-0.6198251,7.70862,-0.082565,-0.2,-0.07795099999999999
-7.4793763,0.8454819,7.7226057,-0.074937,-0.2,-0.070836
-7.4545984,1.0521541,7.7730184,-0.06731000000000001,-0.2,-0.063722
-7.6337414,0.8574518,8.0570965,-0.060273,-0.2,-0.05715800000000001
-5.6303344,-2.7793813,6.76118,-0.11525,-0.2,-0.08772999999999999
-6.174281,-2.499348,7.6736,-0.10692,-0.2,-0.08145
-6.7194552,-1.8182944,8.503574,-0.098587,-0.2,-0.075171
-6.663318,-0.58144224,8.431505,-0.090258,-0.2,-0.068892
-6.6397376,0.8362635,8.449531,-0.081929,-0.2,-0.062612
-6.6138134,1.0599208,8.505115,-0.0736,-0.2,-0.056333
-6.7285337,0.8833334,8.811083,-0.065916,-0.2,-0.050539999999999995
-4.945371,-2.7788432,7.3758984,-0.12378,-0.2,-0.075204
-5.356233,-2.4928398,8.290873,-0.11484000000000001,-0.2,-0.069829
-5.7611523,-1.7962999,9.130274,-0.1059,-0.2,-0.064455
-5.698709,-0.542712,9.062537,-0.096964,-0.2,-0.059079999999999994
-5.6979613,0.84039515,9.109146,-0.088026,-0.2,-0.053704999999999996
-5.6590867,1.0621674,9.159618,-0.079087,-0.2,-0.04833
-5.714927,0.891199,9.480973,-0.070841,-0.2,-0.043371
-11.134623,0.37703502,2.5058968,-0.019672,-0.2,-0.077065
