"p","U:0","U:1","U:2","div(phi)","Points:0","Points:1","Points:2"
473.52701,-13.7198,-4.7820501,3.52946,0.000890397,-0.04448564,-0.2071428,-0.1320499
446.52301,-17.4491,-4.1892099,5.9612899,-0.000898481,-0.041136581,-0.2071428,-0.12227266
417.129,-17.420799,-2.8283501,5.6200099,-0.00028889999,-0.037787523,-0.2071428,-0.1124954
386.37799,-17.167101,1.57851,5.84443,0.0010308,-0.034438469,-0.20714281,-0.10271814
355.36301,-17.275,3.26281,5.5739002,0.00033320201,-0.031089408,-0.20714281,-0.092940897
320.483,-17.930599,2.9333899,5.3411102,-0.000401158,-0.027866956,-0.20714281,-0.083533078
475.55499,-14.0945,-4.6017699,1.46744,-0.00056246499,-0.02523748,-0.20714279,-0.13704035
448.69,-17.950701,-4.0576501,3.41504,9.6193697e-05,-0.023314681,-0.2071428,-0.1268865
419.92599,-17.9116,-2.7593,3.03299,-0.00065496302,-0.021391882,-0.2071428,-0.11673266
389.48001,-17.674101,1.57586,3.3176,-0.000241166,-0.019469082,-0.2071428,-0.10657882
358.57599,-17.7959,3.23985,3.0659599,-0.00016662999,-0.017546283,-0.20714281,-0.096424982
324.065,-18.4016,2.82969,2.71697,0.000200614,-0.015696201,-0.20714281,-0.086654834
477.509,-14.1398,-4.4110999,-0.627738,-0.000164105,-0.0054796226,-0.20714279,-0.13923517
450.79901,-18.055901,-3.9266601,0.82843399,0.00039122699,-0.0050216345,-0.20714279,-0.12891294
422.758,-18.023399,-2.7170601,0.425771,-0.000122499,-0.0045636464,-0.2071428,-0.11859069
392.60501,-17.8627,1.5474401,0.72639197,-0.00102526,-0.0041056583,-0.2071428,-0.10826845
361.77802,-17.9275,3.2283101,0.51988202,0.000166679,-0.0036476704,-0.20714281,-0.097946204
327.65201,-18.464199,2.72769,0.080995001,0.000200671,-0.0032070472,-0.20714281,-0.088014044
480.79501,-13.8399,-4.2134399,-2.68413,0.00090218202,0.014396601,-0.2071428,-0.13862558
453.40601,-17.8046,-3.79197,-1.76025,0.00026577199,0.013379619,-0.2071428,-0.12834154
425.40701,-17.7612,-2.6621799,-2.1584799,0.000165103,0.012362637,-0.2071428,-0.11805751
395.34,-17.661501,1.53123,-1.85326,9.0431902e-05,0.011345655,-0.20714281,-0.10777348
364.85199,-17.708099,3.23015,-2.0144501,-0.00116638,0.010328673,-0.20714281,-0.097489446
331.25201,-18.1654,2.6430099,-2.51248,0.00020061299,0.009350053,-0.20714281,-0.087593995
481.33499,-13.3857,-4.0185399,-4.7653699,-0.00091425999,0.033968031,-0.2071428,-0.13515307
454.45099,-17.2756,-3.65626,-4.3099399,0,0.031498428,-0.2071428,-0.12512141
427.311,-17.155701,-2.59444,-4.6865702,-6.8819703e-05,0.029028827,-0.2071428,-0.11508976
397.74301,-17.041901,1.53698,-4.3544202,0.00057295302,0.026559226,-0.20714281,-0.1050581
367.79999,-17.1241,3.25351,-4.4470801,0.000833439,0.024089623,-0.20714281,-0.095026456
334.797,-17.511,2.57197,-5.0160999,-0.00156535,0.021713285,-0.20714281,-0.085373864
482.87701,-12.6272,-3.82323,-6.4662099,3.5178498e-05,0.052852444,-0.20714279,-0.12891865
456.36899,-16.3137,-3.5257399,-6.7423301,0.00021532,0.048979439,-0.2071428,-0.11934347
429.29901,-16.225599,-2.50684,-7.0537701,0.00082615798,0.045106433,-0.2071428,-0.10976829
400.319,-16.129,1.5684,-6.7231102,9.05001e-05,0.041233428,-0.2071428,-0.10019311
370.83801,-16.223301,3.2931001,-6.7757502,-0.00100048,0.037360422,-0.20714281,-0.09061794
338.237,-16.525101,2.5095,-7.3857198,0.00170641,0.033633728,-0.20714281,-0.081404634
483.21201,-11.6798,-3.63113,-8.1996899,0.00049233099,0.070663519,-0.20714279,-0.12009857
457.67401,-15.0838,-3.4038501,-9.0437098,-0.00065839803,0.065465227,-0.2071428,-0.11116886
430.98401,-14.967,-2.43224,-9.2905598,-0.00013764499,0.060266942,-0.2071428,-0.10223915
402.49399,-14.8893,1.60304,-8.9445,9.04681e-05,0.055068649,-0.2071428,-0.09330944
373.54999,-15.025,3.3467801,-8.92766,0.00083343301,0.049870361,-0.20714281,-0.084379733
341.414,-15.234,2.4479599,-9.5849504,-2.0068101e-05,0.044868477,-0.20714281,-0.075787514
483.91599,-10.536,-3.46153,-9.7795095,-0.000222884,0.087009355,-0.20714277,-0.10879207
458.91501,-13.5515,-3.2957699,-11.1194,0.000620851,0.080595784,-0.20714277,-0.1006964
432.39999,-13.4446,-2.3544199,-11.2851,-0.000413214,0.074182205,-0.20714279,-0.092600726
404.414,-13.389,1.64818,-10.938,0.00051297899,0.067768633,-0.2071428,-0.084505059
375.88901,-13.5502,3.3992901,-10.903,-1.44663e-13,0.061355058,-0.2071428,-0.076409385
344.05801,-13.6748,2.37358,-11.5818,-0.00112444,0.055183869,-0.20714281,-0.06861975
486.83499,-9.1030798,-3.3154099,-11.169,-0.000117148,0.10165602,-0.2071428,-0.095342092
461.05701,-11.7168,-3.2193601,-12.9564,-0.000379609,0.094148964,-0.2071428,-0.088236853
433.992,-11.6304,-2.3033299,-13.0845,0.000137561,0.086641908,-0.2071428,-0.081131615
405.98401,-11.6122,1.67348,-12.731,-0.00138635,0.079134859,-0.20714281,-0.074026376
377.74399,-11.8349,3.4431601,-12.6502,-0.00033318001,0.071627803,-0.20714281,-0.06692113
346.31601,-11.876,2.28637,-13.3394,0.0014240301,0.064404376,-0.20714281,-0.060084432
484.92499,-7.5654702,-3.25683,-12.5232,0.00074966898,0.11418433,-0.2071428,-0.079916067
461.12701,-9.6825304,-3.1663899,-14.5762,0.00032896199,0.10574306,-0.2071428,-0.073950492
434.90601,-9.6043997,-2.27388,-14.6239,0.00013754801,0.097301781,-0.2071428,-0.067984916
407.276,-9.6201,1.69227,-14.2495,0.00087392202,0.088860504,-0.20714281,-0.062019344
379.24301,-9.9010801,3.47999,-14.1435,0.00083287602,0.080419227,-0.20714281,-0.056053769
348.16501,-9.8702297,2.18945,-14.8207,-0.00190522,0.072296873,-0.20714281,-0.05031364
485.65399,-6.0005598,-3.21018,-13.538,-0.000234433,0.12435219,-0.20714279,-0.062818967
462.32001,-7.4783702,-3.13254,-15.8546,-0.000379826,0.11515187,-0.20714279,-0.058119435
436.155,-7.4177999,-2.20876,-15.8411,0.000275275,0.10595153,-0.2071428,-0.053419903
408.64999,-7.4359102,1.7562701,-15.4691,0.00040707999,0.096751206,-0.2071428,-0.048720371
380.655,-7.7697101,3.4932101,-15.3526,-0.00070003298,0.087550879,-0.20714281,-0.044020839
349.99301,-7.70082,2.11075,-15.9924,0.00158525,0.07869821,-0.20714281,-0.039498962
473.70901,-13.227,-4.91081,5.3061199,-0.0012649,-0.060517725,-0.20714279,-0.12569229
445.59,-16.7391,-4.2761402,8.0847301,-4.65169e-05,-0.055981725,-0.2071428,-0.11639176
416.06201,-16.682899,-2.83461,7.7783198,0.00028092999,-0.05144573,-0.2071428,-0.10709122
385.26401,-16.4473,1.61211,7.9486899,-0.00096830702,-0.046909731,-0.20714281,-0.097790688
354.09601,-16.5371,3.28316,7.66154,0.00045356,-0.042373732,-0.20714281,-0.088490143
318.961,-17.2152,3.0327301,7.55621,-0.000273012,-0.038009197,-0.20714281,-0.079541035
