"p","U:0","U:1","U:2","div(phi)","Points:0","Points:1","Points:2"
252.104,-10.0503,-3.5638399,2.58163,0.000117158,-0.04448564,-0.2071428,-0.1320499
237.62,-12.7618,-3.1187899,4.3608999,0.00041760399,-0.041136581,-0.2071428,-0.12227266
221.918,-12.738,-2.1219499,4.1045299,-9.63001e-05,-0.037787523,-0.2071428,-0.1124954
205.509,-12.5388,1.07695,4.26092,0.000675141,-0.034438469,-0.20714281,-0.10271814
188.991,-12.6047,2.39803,4.0662498,-0.00016660101,-0.031089408,-0.20714281,-0.092940897
170.47701,-13.0724,2.1777999,3.8886001,-0.00060173601,-0.027866956,-0.20714281,-0.083533078
253.19,-10.319,-3.43048,1.0724699,0.000246079,-0.02523748,-0.20714279,-0.13704035
238.78999,-13.1253,-3.0216701,2.49909,0.000124039,-0.023314681,-0.2071428,-0.1268865
223.42799,-13.0967,-2.0735099,2.21504,0.00060818001,-0.021391882,-0.2071428,-0.11673266
207.179,-12.9131,1.07374,2.4160299,3.01457e-05,-0.019469082,-0.2071428,-0.10657882
190.71201,-12.9836,2.3819599,2.2383101,-0.00066652102,-0.017546283,-0.20714281,-0.096424982
172.401,-13.4148,2.1022999,1.97732,0.000200614,-0.015696201,-0.20714281,-0.086654834
254.216,-10.3473,-3.2880199,-0.459463,-0.000246157,-0.0054796226,-0.20714279,-0.13923517
239.91,-13.2001,-2.92344,0.60879803,-0.000273226,-0.0050216345,-0.20714279,-0.12891294
224.938,-13.1753,-2.04335,0.31173599,-0.00127207,-0.0045636464,-0.2071428,-0.11859069
208.847,-13.0472,1.0518301,0.52486002,-0.00050569599,-0.0041056583,-0.2071428,-0.10826845
192.427,-13.0787,2.3741,0.38332999,0.00033335801,-0.0036476704,-0.20714281,-0.097946204
174.326,-13.4599,2.0274701,0.0581026,0.00080268498,-0.0032070472,-0.20714281,-0.088014044
255.94901,-10.1236,-3.1389,-1.96146,0.00048741201,0.014396601,-0.2071428,-0.13862558
241.285,-13.0144,-2.82125,-1.28198,-0.00075428502,0.013379619,-0.2071428,-0.12834154
226.354,-12.9835,-2.0025201,-1.57455,0.00064665498,0.012362637,-0.2071428,-0.11805751
210.311,-12.9004,1.0398,-1.3579,0.00021100799,0.011345655,-0.20714281,-0.10777348
194.078,-12.918,2.3761699,-1.46293,0.00038323901,0.010328673,-0.20714281,-0.097489446
176.256,-13.2423,1.9652801,-1.83012,0.00016049,0.009350053,-0.20714281,-0.087593995
