"p","U:0","U:1","U:2","div(phi)","Points:0","Points:1","Points:2"
152.748,-7.8555198,-2.8257301,2.01508,0.000199168,-0.04448564,-0.2071428,-0.1320499
143.903,-9.9594097,-2.4697499,3.4036601,-8.8582601e-05,-0.041136581,-0.2071428,-0.12227266
134.351,-9.9385099,-1.69003,3.19923,6.8785797e-05,-0.037787523,-0.2071428,-0.1124954
124.377,-9.7750397,0.77692699,3.3148799,0.00123575,-0.034438469,-0.20714281,-0.10271814
114.348,-9.81462,1.87695,3.1654201,-0.00078302401,-0.031089408,-0.20714281,-0.092940897
103.152,-10.1707,1.71323,3.0202899,-0.00066190999,-0.027866956,-0.20714281,-0.083533078
153.409,-8.0618601,-2.7207799,0.83643901,-0.00028123299,-0.02523748,-0.20714279,-0.13704035
144.621,-10.2412,-2.3935499,1.9508801,0.00053792598,-0.023314681,-0.2071428,-0.1268865
135.27901,-10.2173,-1.6538301,1.7264,0.0011764599,-0.021391882,-0.2071428,-0.11673266
125.398,-10.0704,0.77303702,1.87631,-0.00146207,-0.019469082,-0.2071428,-0.10657882
115.396,-10.1089,1.86499,1.74344,0.00123306,-0.017546283,-0.20714281,-0.096424982
104.327,-10.4363,1.65424,1.53442,0.00106325,-0.015696201,-0.20714281,-0.086654834
154.02299,-8.0807199,-2.6076601,-0.35897899,-7.0330701e-05,-0.0054796226,-0.20714279,-0.13923517
145.298,-10.2981,-2.3153,0.47667599,0.00012838301,-0.0050216345,-0.20714279,-0.12891294
136.19701,-10.2776,-1.6308399,0.243251,-0.000511194,-0.0045636464,-0.2071428,-0.11859069
126.41,-10.1719,0.75484502,0.40356699,0.00077799399,-0.0041056583,-0.2071428,-0.10826845
116.442,-10.1824,1.85938,0.30048701,-0.00046670201,-0.0036476704,-0.20714281,-0.097946204
105.501,-10.4711,1.59547,0.042764001,-0.00150503,-0.0032070472,-0.20714281,-0.088014044
155.064,-7.9030199,-2.4881999,-1.52996,0.000172235,0.014396601,-0.2071428,-0.13862558
146.12399,-10.1517,-2.2330899,-0.99705499,-0.000211352,0.013379619,-0.2071428,-0.12834154
137.054,-10.1291,-1.59855,-1.22694,-0.00070168899,0.012362637,-0.2071428,-0.11805751
127.301,-10.0567,0.74664599,-1.06304,0.00018086399,0.011345655,-0.20714281,-0.10777348
117.45,-10.0569,1.8615201,-1.13508,-0.00088311499,0.010328673,-0.20714281,-0.097489446
