"p","U:0","U:1","U:2","div(phi)","Points:0","Points:1","Points:2"
74.757401,-5.5481,-2.0308001,1.42029,0.00105442,-0.04448564,-0.2071428,-0.1320499
70.343903,-7.0136399,-1.77009,2.3955901,-0.000191085,-0.041136581,-0.2071428,-0.12227266
65.611099,-7.0008402,-1.22789,2.25021,-0.000108682,-0.037787523,-0.2071428,-0.1124954
60.656799,-6.8857899,0.42758599,2.31883,-0.00041442801,-0.034438469,-0.20714281,-0.10271814
55.670399,-6.8913999,1.31637,2.21912,-0.000116621,-0.031089408,-0.20714281,-0.092940897
50.1777,-7.1237998,1.20022,2.10361,-0.00074214197,-0.027866956,-0.20714281,-0.083533078
75.086502,-5.6901202,-1.95617,0.58921897,-0.00042184899,-0.02523748,-0.20714279,-0.13704035
70.705101,-7.2101798,-1.7164299,1.37238,-7.59424e-05,-0.023314681,-0.2071428,-0.1268865
66.077904,-7.1964302,-1.2057101,1.21437,0.00059166801,-0.021391882,-0.2071428,-0.11673266
61.164799,-7.0975399,0.42143801,1.30443,-9.0437097e-05,-0.019469082,-0.2071428,-0.10657882
56.189499,-7.0969,1.30854,1.22264,0.00058320601,-0.017546283,-0.20714281,-0.096424982
50.762699,-7.3088398,1.15758,1.06479,-0.00056171801,-0.015696201,-0.20714281,-0.086654834
75.385696,-5.6997099,-1.8745199,-0.25266001,0.000304766,-0.0054796226,-0.20714279,-0.13923517
71.041496,-7.2481098,-1.65996,0.33497801,-0.00080790202,-0.0050216345,-0.20714279,-0.12891294
66.533501,-7.2379599,-1.19107,0.17155699,-0.000126491,-0.0045636464,-0.2071428,-0.11859069
61.6647,-7.1638598,0.406432,0.26963699,0.000376935,-0.0041056583,-0.2071428,-0.10826845
56.712502,-7.14785,1.3054301,0.210384,-0.00085006398,-0.0036476704,-0.20714281,-0.097946204
51.346401,-7.3326998,1.1147701,0.021026401,0.000702349,-0.0032070472,-0.20714281,-0.088014044
75.895699,-5.5707302,-1.78702,-1.07613,-0.00056122697,0.014396601,-0.2071428,-0.13862558
71.450798,-7.1431098,-1.59963,-0.70118302,0.00107448,0.013379619,-0.2071428,-0.12834154
66.959,-7.1353998,-1.16873,-0.86348498,0.000220138,0.012362637,-0.2071428,-0.11805751
62.108501,-7.08078,0.40131399,-0.76131099,0.00055766298,0.011345655,-0.20714281,-0.10777348
57.218899,-7.0591002,1.30782,-0.79506898,-9.9975303e-05,0.010328673,-0.20714281,-0.097489446
51.9366,-7.2133098,1.07901,-1.00532,-0.000341042,0.009350053,-0.20714281,-0.087593995
75.980598,-5.3816299,-1.69849,-1.90618,0.00042196599,0.033968031,-0.2071428,-0.13515307
71.636803,-6.90938,-1.53732,-1.72124,3.5450099e-05,0.031498428,-0.2071428,-0.12512141
