"p","U:0","U:1","U:2","div(phi)","Points:0","Points:1","Points:2"
167.578,-8.22089,-2.94907,2.1094201,0.00033975701,-0.04448564,-0.2071428,-0.1320499
157.89,-10.4259,-2.5781801,3.56301,0.000202475,-0.041136581,-0.2071428,-0.12227266
147.42,-10.4045,-1.76223,3.34993,-0.000674101,-0.037787523,-0.2071428,-0.1124954
136.48599,-10.2348,0.82713199,3.47243,0.00037675301,-0.034438469,-0.20714281,-0.10271814
125.49,-10.2789,1.9639,3.31547,-0.000116621,-0.031089408,-0.20714281,-0.092940897
113.203,-10.6537,1.79124,3.16502,-0.000401158,-0.027866956,-0.20714281,-0.083533078
168.30299,-8.4376001,-2.83939,0.87577802,-0.00055074698,-0.02523748,-0.20714279,-0.13704035
158.67599,-10.7214,-2.4984901,2.04214,-0.00057336502,-0.023314681,-0.2071428,-0.1268865
148.435,-10.6966,-1.72399,1.80777,0.00033436099,-0.021391882,-0.2071428,-0.11673266
137.604,-10.5433,0.823385,1.9663,-0.0010249499,-0.019469082,-0.2071428,-0.10657882
126.638,-10.5873,1.9512399,1.82593,-0.000149967,-0.017546283,-0.20714281,-0.096424982
114.489,-10.9321,1.72949,1.60834,-6.0184098e-05,-0.015696201,-0.20714281,-0.086654834
168.978,-8.4580498,-2.72138,-0.375646,0.000117218,-0.0054796226,-0.20714279,-0.13923517
159.41901,-10.7813,-2.4168999,0.49866399,0.00064938603,-0.0050216345,-0.20714279,-0.12891294
149.44099,-10.76,-1.69979,0.25470501,0.000436456,-0.0045636464,-0.2071428,-0.11859069
138.713,-10.6503,0.8046,0.42392001,0.00125595,-0.0041056583,-0.2071428,-0.10826845
127.783,-10.6645,1.94523,0.314446,0.00088339899,-0.0036476704,-0.20714281,-0.097946204
115.776,-10.9686,1.66801,0.045543499,-0.00078261801,-0.0032070472,-0.20714281,-0.088014044
170.12199,-8.2726803,-2.5969501,-1.60172,0.00065964699,0.014396601,-0.2071428,-0.13862558
160.327,-10.6283,-2.3313401,-1.04451,-4.1764099e-05,0.013379619,-0.2071428,-0.12834154
150.382,-10.6042,-1.66606,-1.28471,0.000165103,0.012362637,-0.2071428,-0.11805751
139.69,-10.5299,0.79576999,-1.11193,-3.0144e-05,0.011345655,-0.20714281,-0.10777348
128.88699,-10.5331,1.94734,-1.18949,-0.00036657599,0.010328673,-0.20714281,-0.097489446
117.064,-10.7913,1.61683,-1.49195,0.00144441,0.009350053,-0.20714281,-0.087593995
170.32001,-7.9974298,-2.4727099,-2.8395901,-1.17213e-05,0.033968031,-0.2071428,-0.13515307
160.73,-10.2895,-2.2441001,-2.5643201,-0.00078496698,0.031498428,-0.2071428,-0.12512141
151.06599,-10.2428,-1.62323,-2.78934,-0.00112864,0.029028827,-0.2071428,-0.11508976
140.55499,-10.1571,0.80274802,-2.59782,-0.00093481899,0.026559226,-0.20714281,-0.1050581
129.95399,-10.1878,1.96254,-2.6333101,0.00051673199,0.024089623,-0.20714281,-0.095026456
118.34,-10.4028,1.57371,-2.9763899,0.000160549,0.021713285,-0.20714281,-0.085373864
170.87,-7.5370302,-2.3478799,-3.8494999,-0.00014071399,0.052852444,-0.20714279,-0.12891865
161.45,-9.7354803,-2.1591101,-4.0160999,0.000696623,0.048979439,-0.2071428,-0.11934347
151.80099,-9.6872501,-1.56736,-4.19874,0.00020654,0.045106433,-0.2071428,-0.10976829
141.492,-9.6100197,0.82736897,-4.00562,0.00110108,0.041233428,-0.2071428,-0.10019311
131.05099,-9.6522703,1.98757,-4.0153699,-0.000350168,0.037360422,-0.20714281,-0.09061794
119.582,-9.8173504,1.53567,-4.38133,8.0301797e-05,0.033633728,-0.20714281,-0.081404634
170.98199,-6.9674802,-2.2246301,-4.8784199,-0.000621274,0.070663519,-0.20714279,-0.12009857
161.905,-8.9993401,-2.07933,-5.3887701,-8.8630499e-05,0.065465227,-0.2071428,-0.11116886
152.40401,-8.93431,-1.51691,-5.53087,0.00056434399,0.060266942,-0.2071428,-0.10223915
142.27699,-8.8690004,0.85418099,-5.32583,-0.00122132,0.055068649,-0.2071428,-0.09330944
132.033,-8.9407501,2.0211301,-5.2920198,0.00030003599,0.049870361,-0.20714281,-0.084379733
120.733,-9.0512304,1.49809,-5.6852498,-0.00106361,0.044868477,-0.20714281,-0.075787514
171.23199,-6.2842398,-2.1119299,-5.81703,0.00065692101,0.087009355,-0.20714277,-0.10879207
162.34801,-8.0862999,-2.00701,-6.6266899,-0.00041812399,0.080595784,-0.20714277,-0.1006964
152.911,-8.0261402,-1.46369,-6.71911,-0.00049585599,0.074182205,-0.20714279,-0.092600726
142.968,-7.9740901,0.88882399,-6.50981,0.00033192799,0.067768633,-0.2071428,-0.084505059
132.88,-8.0652905,2.0533099,-6.4643302,-0.00150107,0.061355058,-0.2071428,-0.076409385
