"p","U:0","U:1","U:2","div(phi)","Points:0","Points:1","Points:2"
134.049,-7.3687601,-2.6612999,1.88936,0.00099583901,-0.04448564,-0.2071428,-0.1320499
126.267,-9.3379002,-2.3251901,3.1912601,0.000227784,-0.041136581,-0.2071428,-0.12227266
117.873,-9.3176203,-1.59386,2.9983799,-0.00089421601,-0.037787523,-0.2071428,-0.1124954
109.109,-9.1625204,0.709427,3.10513,-0.00123575,-0.034438469,-0.20714281,-0.10271814
100.3,-9.1960697,1.7608,2.96526,0.00086632499,-0.031089408,-0.20714281,-0.092940897
90.477898,-9.5271397,1.6092,2.8273599,0.00042121499,-0.027866956,-0.20714281,-0.083533078
134.63,-7.5613098,-2.56267,0.78399199,-0.00074995402,-0.02523748,-0.20714279,-0.13704035
126.899,-9.6016197,-2.2536399,1.82919,-0.000111382,-0.023314681,-0.2071428,-0.1268865
118.691,-9.5787096,-1.5604,1.61795,0.00063019601,-0.021391882,-0.2071428,-0.11673266
110.008,-9.44032,0.70531797,1.75625,-0.000116061,-0.019469082,-0.2071428,-0.10657882
101.22,-9.4714899,1.7497801,1.63359,-0.00144968,-0.017546283,-0.20714281,-0.096424982
91.5112,-9.7756901,1.55388,1.43594,0.0012438101,-0.015696201,-0.20714281,-0.086654834
135.16701,-7.5780602,-2.45609,-0.33682799,0.00017582699,-0.0054796226,-0.20714279,-0.13923517
127.494,-9.65448,-2.1798601,0.44729301,-0.00050379598,-0.0050216345,-0.20714279,-0.12891294
119.497,-9.6350098,-1.53905,0.22792,0.00054768298,-0.0045636464,-0.2071428,-0.11859069
110.896,-9.5345802,0.68790001,0.376564,0.00075688498,-0.0041056583,-0.2071428,-0.10826845
102.14,-9.5402002,1.74468,0.28170899,0.00148344,-0.0036476704,-0.20714281,-0.097946204
92.5438,-9.8081598,1.49867,0.03906,0.000100336,-0.0032070472,-0.20714281,-0.088014044
136.078,-7.4105601,-2.34325,-1.43442,-0.00018863801,0.014396601,-0.2071428,-0.13862558
128.217,-9.5167503,-2.1021399,-0.93392497,0.00026703699,0.013379619,-0.2071428,-0.12834154
