"p","U:0","U:1","U:2","div(phi)","Points:0","Points:1","Points:2"
297.47601,-10.9058,-3.8508899,2.8022201,9.3725997e-05,-0.04448564,-0.2071428,-0.1320499
280.42001,-13.8538,-3.37112,4.7336202,0.00036698501,-0.041136581,-0.2071428,-0.12227266
261.90799,-13.829,-2.2895701,4.4570298,0.00022011501,-0.037787523,-0.2071428,-0.1124954
242.558,-13.6164,1.19209,4.6291699,0.00038880901,-0.034438469,-0.20714281,-0.10271814
223.07201,-13.692,2.6001999,4.4168301,-0.00066640403,-0.031089408,-0.20714281,-0.092940897
201.211,-14.2032,2.35744,4.2263398,-0.0010028901,-0.027866956,-0.20714281,-0.083533078
298.755,-11.1988,-3.7065499,1.1641999,-0.00056246499,-0.02523748,-0.20714279,-0.13704035
281.79501,-14.2491,-3.2658899,2.71242,-6.5816799e-05,-0.023314681,-0.2071428,-0.1268865
263.68301,-14.2189,-2.2365,2.4051499,-0.00034124099,-0.021391882,-0.2071428,-0.11673266
244.52299,-14.0215,1.18899,2.62569,-6.0291401e-05,-0.019469082,-0.2071428,-0.10657882
225.10001,-14.1039,2.58255,2.43063,0.00033326101,-0.017546283,-0.20714281,-0.096424982
203.476,-14.5754,2.2755201,2.1492801,-0.00040122701,-0.015696201,-0.20714281,-0.086654834
299.97101,-11.2308,-3.5527799,-0.49888799,0.00017582699,-0.0054796226,-0.20714279,-0.13923517
283.11899,-14.331,-3.15996,0.65999901,0.000255753,-0.0050216345,-0.20714279,-0.12891294
265.465,-14.3045,-2.2035999,0.33804899,-0.00097999501,-0.0045636464,-0.2071428,-0.11859069
246.491,-14.1683,1.16555,0.57155901,-0.00038296601,-0.0041056583,-0.2071428,-0.10826845
227.121,-14.2074,2.5738599,0.415075,1.44571e-13,-0.0036476704,-0.20714281,-0.097946204
205.744,-14.6245,2.19449,0.063468598,0.00160537,-0.0032070472,-0.20714281,-0.088014044
302.022,-10.9891,-3.39219,-2.12989,3.51499e-05,0.014396601,-0.2071428,-0.13862558
284.746,-14.1299,-3.0500901,-1.39327,-7.5934797e-05,0.013379619,-0.2071428,-0.12834154
267.13501,-14.0963,-2.1594999,-1.7106,0.00039900001,0.012362637,-0.2071428,-0.11805751
248.217,-14.0087,1.1526,-1.4731899,-0.00022608,0.011345655,-0.20714281,-0.10777348
229.06599,-14.033,2.5759101,-1.5912,0,0.010328673,-0.20714281,-0.097489446
208.017,-14.388,2.1271801,-1.98868,-0.000421287,0.009350053,-0.20714281,-0.087593995
302.367,-10.6262,-3.23298,-3.7788401,-2.3442601e-05,0.033968031,-0.2071428,-0.13515307
285.42899,-13.697,-2.9388499,-3.41552,-0.00056973402,0.031498428,-0.2071428,-0.12512141
268.34,-13.616,-2.10427,-3.7144499,0.000123875,0.029028827,-0.2071428,-0.11508976
249.73801,-13.5153,1.15947,-3.4539599,-0.000180933,0.026559226,-0.20714281,-0.1050581
230.935,-13.5713,2.5952401,-3.5167999,0.00036671301,0.024089623,-0.20714281,-0.095026456
210.261,-13.87,2.0706699,-3.9698801,-0.00094322598,0.021713285,-0.20714281,-0.085373864
303.33899,-10.02,-3.0738299,-5.1254201,-0.00069184398,0.052852444,-0.20714279,-0.12891865
286.664,-12.9451,-2.8313701,-5.3457699,-0.000139325,0.048979439,-0.2071428,-0.11934347
269.612,-12.8776,-2.03251,-5.5908198,-0.000137693,0.045106433,-0.2071428,-0.10976829
251.375,-12.7896,1.1879801,-5.33008,0.00141783,0.041233428,-0.2071428,-0.10019311
232.86099,-12.8577,2.6276,-5.3603201,-5.0023998e-05,0.037360422,-0.20714281,-0.09061794
212.442,-13.0895,2.0209401,-5.8451099,6.0226299e-05,0.033633728,-0.20714281,-0.081404634
303.54401,-9.2659903,-2.91587,-6.4976401,0.00112533,0.070663519,-0.20714279,-0.12009857
287.479,-11.9679,-2.73053,-7.1715798,0.00081033597,0.065465227,-0.2071428,-0.11116886
