"p","U:0","U:1","U:2","div(phi)","Points:0","Points:1","Points:2"
354.17099,-11.8844,-4.1745901,3.0546899,-0.00045691399,-0.04448564,-0.2071428,-0.1320499
333.91299,-15.1038,-3.6556001,5.1602602,6.3273299e-05,-0.041136581,-0.2071428,-0.12227266
311.90201,-15.0785,-2.47788,4.8610401,0.00063283002,-0.037787523,-0.2071428,-0.1124954
288.88199,-14.8522,1.32486,5.0511599,0.00064198597,-0.034438469,-0.20714281,-0.10271814
265.685,-14.9397,2.8323801,4.8192501,0.00099960598,-0.031089408,-0.20714281,-0.092940897
239.636,-15.5012,2.5610199,4.6139798,0.000401158,-0.027866956,-0.20714281,-0.083533078
355.69101,-12.2055,-4.0178099,1.26928,0.00031638701,-0.02523748,-0.20714279,-0.13704035
335.54501,-15.5358,-3.54127,2.9565101,0.00013543099,-0.023314681,-0.2071428,-0.1268865
314.00699,-15.5035,-2.4195199,2.62308,-0.00043618301,-0.021391882,-0.2071428,-0.11673266
291.21399,-15.2928,1.3217,2.8656099,-0.00067827798,-0.019469082,-0.2071428,-0.10657882
268.09601,-15.3894,2.8129001,2.65131,-0.00033326101,-0.017546283,-0.20714281,-0.096424982
242.326,-15.9076,2.47173,2.3465199,-0.00060184102,-0.015696201,-0.20714281,-0.086654834
357.14401,-12.2419,-3.8512499,-0.54395801,0.00050403603,-0.0054796226,-0.20714279,-0.13923517
337.121,-15.6256,-3.4267001,0.7184,0.00036970299,-0.0050216345,-0.20714279,-0.12891294
316.12601,-15.5979,-2.38357,0.36822701,-0.000250504,-0.0045636464,-0.2071428,-0.11859069
293.55499,-15.4539,1.29628,0.624466,8.2925697e-05,-0.0041056583,-0.2071428,-0.10826845
270.49799,-15.5025,2.80323,0.451289,-0.00050003699,-0.0036476704,-0.20714281,-0.097946204
245.021,-15.9613,2.38359,0.069288597,0.00160537,-0.0032070472,-0.20714281,-0.088014044
359.59201,-11.9797,-3.6777899,-2.32271,-0.000292916,0.014396601,-0.2071428,-0.13862558
339.06299,-15.4069,-3.30826,-1.52095,-0.00091121701,0.013379619,-0.2071428,-0.12834154
318.112,-15.3707,-2.3358901,-1.8666101,9.6310301e-05,0.012362637,-0.2071428,-0.11805751
295.60699,-15.2797,1.2819999,-1.60627,0.00066316698,0.011345655,-0.20714281,-0.10777348
272.80701,-15.3123,2.8052199,-1.73879,0.00099975301,0.010328673,-0.20714281,-0.097489446
247.722,-15.703,2.31043,-2.17118,-0.00114349,0.009350053,-0.20714281,-0.087593995
360,-11.5849,-3.50618,-4.1217499,0.00018754099,0.033968031,-0.2071428,-0.13515307
339.86401,-14.9404,-3.18857,-3.72647,0.00062037702,0.031498428,-0.2071428,-0.12512141
319.54199,-14.8469,-2.2764299,-4.05265,0.00116993,0.029028827,-0.2071428,-0.11508976
297.41199,-14.7422,1.2884099,-3.7681401,-0.00054279802,0.026559226,-0.20714281,-0.1050581
275.02399,-14.8081,2.8259799,-3.8406799,1.44579e-13,0.024089623,-0.20714281,-0.095026456
250.386,-15.1375,2.2490599,-4.3340902,-0.00038130401,0.021713285,-0.20714281,-0.085373864
361.155,-10.9257,-3.33478,-5.59126,-0.000117262,0.052852444,-0.20714279,-0.12891865
341.319,-14.1155,-3.0732,-5.8312101,0.000379976,0.048979439,-0.2071428,-0.11934347
321.04599,-14.0417,-2.19923,-6.0995698,-0.00082615798,0.045106433,-0.2071428,-0.10976829
299.35199,-13.9513,1.31792,-5.8154101,-0.000543,0.041233428,-0.2071428,-0.10019311
277.30899,-14.0292,2.86092,-5.8530102,1.4462999e-13,0.037360422,-0.20714281,-0.09061794
252.97301,-14.2854,2.1950901,-6.38129,0.00154581,0.033633728,-0.20714281,-0.081404634
361.401,-10.1044,-3.1645801,-7.08886,0.000257887,0.070663519,-0.20714279,-0.12009857
342.29099,-13.0505,-2.9650199,-7.8222399,0.000101292,0.065465227,-0.2071428,-0.11116886
322.30899,-12.9518,-2.13239,-8.0338697,-0.00013764499,0.060266942,-0.2071428,-0.10223915
300.98599,-12.878,1.35037,-7.7355599,0.00093483698,0.055068649,-0.2071428,-0.09330944
279.35001,-12.9937,2.9081199,-7.7121,-0.00050005998,0.049870361,-0.20714281,-0.084379733
255.36501,-13.1698,2.14183,-8.2812796,-0.00050170301,0.044868477,-0.20714281,-0.075787514
361.92599,-9.1146297,-3.0134799,-8.4540701,-0.000586537,0.087009355,-0.20714277,-0.10879207
343.21899,-11.7252,-2.8685601,-9.61796,-0.00076022599,0.080595784,-0.20714277,-0.1006964
323.36899,-11.6347,-2.0623901,-9.7587795,0.00082642701,0.074182205,-0.20714279,-0.092600726
302.42801,-11.5801,1.39258,-9.45821,-0.00028666499,0.067768633,-0.2071428,-0.084505059
281.10901,-11.7192,2.95382,-9.4190502,-0.00050035701,0.061355058,-0.2071428,-0.076409385
257.35199,-11.8227,2.07745,-10.0066,-0.00118468,0.055183869,-0.20714281,-0.06861975
364.11099,-7.8754101,-2.8822899,-9.6556597,0.00070288498,0.10165602,-0.2071428,-0.095342092
344.82001,-10.1381,-2.79916,-11.2074,0.000253073,0.094148964,-0.2071428,-0.088236853
324.561,-10.0652,-2.0146401,-11.3148,-0.000687805,0.086641908,-0.2071428,-0.081131615
303.60599,-10.043,1.41811,-11.0077,0.00045207099,0.079134859,-0.20714281,-0.074026376
282.50201,-10.2373,2.9923601,-10.9287,0.00066636101,0.071627803,-0.20714281,-0.06692113
259.04901,-10.2687,2.0018899,-11.5253,0.0013438,0.064404376,-0.20714281,-0.060084432
362.677,-6.5459499,-2.8264899,-10.8273,-0.00085509103,0.11418433,-0.2071428,-0.079916067
344.867,-8.3782701,-2.75021,-12.6089,-0.00034161401,0.10574306,-0.2071428,-0.073950492
325.24301,-8.3128796,-1.98543,-12.6458,0.00013754801,0.097301781,-0.2071428,-0.067984916
304.57599,-8.3205099,1.4380701,-12.3202,-0.00039175799,0.088860504,-0.20714281,-0.062019344
283.62799,-8.5662603,3.0248401,-12.2189,6.6630098e-05,0.080419227,-0.20714281,-0.056053769
260.436,-8.5359802,1.91754,-12.8054,-2.00549e-05,0.072296873,-0.20714281,-0.05031364
363.216,-5.1933498,-2.78176,-11.7059,0.0010549499,0.12435219,-0.20714279,-0.062818967
345.755,-6.4714899,-2.71786,-13.7153,0.000126609,0.11515187,-0.20714279,-0.058119435
326.172,-6.4214301,-1.9251699,-13.6985,-0.00068818597,0.10595153,-0.2071428,-0.053419903
305.599,-6.4320998,1.4983799,-13.3739,0.000135693,0.096751206,-0.2071428,-0.048720371
284.68201,-6.7246699,3.0373001,-13.264,-0.00060002803,0.087550879,-0.20714281,-0.044020839
261.79999,-6.6620302,1.84937,-13.8178,0.00046152799,0.07869821,-0.20714281,-0.039498962
354.30301,-11.4601,-4.2863798,4.5941701,-0.000212146,-0.060517725,-0.20714279,-0.12569229
333.20401,-14.4906,-3.7308099,6.9983101,0.00059093698,-0.055981725,-0.2071428,-0.11639176
311.09,-14.4407,-2.4823201,6.7283001,5.6186e-05,-0.05144573,-0.2071428,-0.10709122
288.034,-14.2324,1.35589,6.8719001,0.00019284101,-0.046909731,-0.20714281,-0.097790688
264.72601,-14.3025,2.84956,6.6233301,0.00068033999,-0.042373732,-0.20714281,-0.088490143
238.48399,-14.8837,2.6467299,6.5279298,0.000273012,-0.038009197,-0.20714281,-0.079541035
353.91699,-10.9391,-4.39288,5.9643302,0.00056807703,-0.073317491,-0.20714279,-0.11866338
333.38101,-13.7643,-3.7838299,8.4909496,-0.00047568901,-0.067835324,-0.20714279,-0.10988907
310.97198,-13.6704,-2.45767,8.2256403,3.7471102e-05,-0.062353157,-0.2071428,-0.10111476
287.76401,-13.4734,1.40977,8.3169603,-6.1566199e-05,-0.05687099,-0.2071428,-0.092340454
264.03799,-13.5576,2.86414,8.0757599,-0.00136112,-0.051388819,-0.2071428,-0.083566144
237.517,-14.1558,2.7230799,8.0777397,-0.000546186,-0.04611389,-0.20714281,-0.075123414
353.521,-10.2912,-4.4934902,7.20154,0.000191523,-0.085314319,-0.20714279,-0.11034176
333.242,-12.8777,-3.8375001,9.9049702,-0.00029649999,-0.078946263,-0.20714279,-0.10218933
310.47501,-12.7432,-2.45082,9.6487503,2.24868e-05,-0.072578207,-0.2071428,-0.0940369
287.108,-12.5567,1.43739,9.6989098,0.00059524801,-0.066210151,-0.2071428,-0.085884467
263.01801,-12.6557,2.8694899,9.4619703,-3.0749702e-14,-0.059842095,-0.2071428,-0.077732041
236.23,-13.2556,2.7911301,9.5615797,0.00027314099,-0.053714752,-0.20714281,-0.069887683
353.034,-9.5367203,-4.5865598,8.3414297,-0.00111736,-0.096377559,-0.20714279,-0.1008153
332.62,-11.8505,-3.8877499,11.2274,-2.41367e-05,-0.089193106,-0.20714279,-0.093373418
309.49899,-11.6751,-2.4482701,10.9832,-0.00029236401,-0.082008645,-0.20714279,-0.08593154
286.07199,-11.5067,1.45384,10.988,-0.00098535605,-0.074824192,-0.2071428,-0.078489661
261.689,-11.6133,2.8641801,10.7623,-0.00068075699,-0.067639731,-0.2071428,-0.071047783
234.664,-12.1989,2.84269,10.9557,-0.0016390299,-0.060726847,-0.20714281,-0.063887119
