"p","U:0","U:1","U:2","div(phi)","Points:0","Points:1","Points:2"
346.82901,-11.762,-4.13379,3.02316,-3.5147299e-05,-0.04448564,-0.2071428,-0.1320499
326.987,-14.9476,-3.61971,5.1069298,-0.00083520799,-0.041136581,-0.2071428,-0.12227266
305.42899,-14.9224,-2.45402,4.8105798,-0.00033017201,-0.037787523,-0.2071428,-0.1124954
282.88599,-14.698,1.30837,4.9983802,-0.00073692802,-0.034438469,-0.20714281,-0.10271814
260.16901,-14.7841,2.8034999,4.76899,-0.00033320201,-0.031089408,-0.20714281,-0.092940897
234.662,-15.3394,2.5355501,4.5655499,0.000200579,-0.027866956,-0.20714281,-0.083533078
348.31799,-12.0797,-3.97855,1.25617,-0.00037497701,-0.02523748,-0.20714279,-0.13704035
328.58499,-15.375,-3.5065,2.9259901,0.00092649797,-0.023314681,-0.2071428,-0.1268865
307.491,-15.3431,-2.3963201,2.59586,9.3566203e-05,-0.021391882,-0.2071428,-0.11673266
285.17001,-15.1342,1.30521,2.8355501,0.00018087401,-0.019469082,-0.2071428,-0.10657882
262.53,-15.2291,2.78425,2.6236999,0.00016662999,-0.017546283,-0.20714281,-0.096424982
237.297,-15.7415,2.4472101,2.32182,0,-0.015696201,-0.20714281,-0.086654834
349.73999,-12.1155,-3.81359,-0.53830701,0.000164105,-0.0054796226,-0.20714279,-0.13923517
330.12799,-15.4638,-3.3930099,0.71108401,-0.00081157399,-0.0050216345,-0.20714279,-0.12891294
309.56699,-15.4363,-2.36076,0.36445701,-0.00054918299,-0.0045636464,-0.2071428,-0.11859069
287.46201,-15.2934,1.28003,0.61772501,0.000316625,-0.0041056583,-0.2071428,-0.10826845
264.883,-15.3409,2.7746999,0.446686,-0.00050003699,-0.0036476704,-0.20714281,-0.097946204
239.936,-15.7946,2.3599801,0.068458997,-0.00060201401,-0.0032070472,-0.20714281,-0.088014044
352.13599,-11.8559,-3.6417401,-2.2985899,-0.00018746599,0.014396601,-0.2071428,-0.13862558
332.02899,-15.2473,-3.27565,-1.50502,-2.53116e-05,0.013379619,-0.2071428,-0.12834154
311.51199,-15.2115,-2.31354,-1.84712,-0.000165103,0.012362637,-0.2071428,-0.11805751
289.47198,-15.1211,1.26589,-1.5898,-0.00031651201,0.011345655,-0.20714281,-0.10777348
267.14499,-15.1527,2.77668,-1.72048,-0.000333251,0.010328673,-0.20714281,-0.097489446
242.582,-15.539,2.28757,-2.14852,0.00092282001,0.009350053,-0.20714281,-0.087593995
352.53601,-11.4651,-3.4717,-4.0788798,5.8606402e-05,0.033968031,-0.2071428,-0.13515307
332.815,-14.785,-3.1570301,-3.6876299,0.000595055,0.031498428,-0.2071428,-0.12512141
312.91299,-14.693,-2.2546201,-4.0103998,-0.00044044599,0.029028827,-0.2071428,-0.11508976
291.23999,-14.589,1.27233,-3.7290599,-0.000180933,0.026559226,-0.20714281,-0.1050581
269.31699,-14.6537,2.79726,-3.80039,0.000833439,0.024089623,-0.20714281,-0.095026456
245.192,-14.9793,2.22682,-4.2887702,0.00038130401,0.021713285,-0.20714281,-0.085373864
353.66699,-10.8125,-3.3018999,-5.53302,0,0.052852444,-0.20714279,-0.12891865
334.242,-13.9692,-3.04268,-5.7705598,-0.000253317,0.048979439,-0.2071428,-0.11934347
314.38599,-13.8962,-2.1781299,-6.0360098,0.000275386,0.045106433,-0.2071428,-0.10976829
293.14099,-13.8062,1.3017,-5.7549701,-0.000120667,0.041233428,-0.2071428,-0.10019311
271.55499,-13.883,2.8318601,-5.7916598,-0.00050024001,0.037360422,-0.20714281,-0.09061794
247.726,-14.1361,2.1733799,-6.3145099,0.00014052801,0.033633728,-0.20714281,-0.081404634
353.90799,-9.9996099,-3.1331899,-7.0149498,-0.00059782999,0.070663519,-0.20714279,-0.12009857
335.19299,-12.9152,-2.9354401,-7.7409201,-0.00036718301,0.065465227,-0.2071428,-0.11116886
315.62299,-12.8176,-2.11183,-7.9501801,0.00041293501,0.060266942,-0.2071428,-0.10223915
294.742,-12.744,1.33397,-7.6550398,-0.00045234,0.055068649,-0.2071428,-0.09330944
273.55399,-12.8582,2.8785901,-7.6312699,-0.00050005998,0.049870361,-0.20714281,-0.084379733
250.069,-13.0322,2.12064,-8.1945896,-0.00064217998,0.044868477,-0.20714281,-0.075787514
354.423,-9.02005,-2.9833701,-8.3659096,0.00024634501,0.087009355,-0.20714277,-0.10879207
336.10199,-11.6036,-2.8397901,-9.5180101,0.00074755499,0.080595784,-0.20714277,-0.1006964
316.66199,-11.5141,-2.0423801,-9.6571503,-0.000413214,0.074182205,-0.20714279,-0.092600726
296.15399,-11.4595,1.37594,-9.3596802,0.00019613899,0.067768633,-0.2071428,-0.084505059
275.27701,-11.5971,2.92382,-9.3203602,0.00033357099,0.061355058,-0.2071428,-0.076409385
252.015,-11.6992,2.05688,-9.9018698,0.00056222,0.055183869,-0.20714281,-0.06861975
356.56201,-7.7937002,-2.85323,-9.5550003,-0.000117148,0.10165602,-0.2071428,-0.095342092
337.67001,-10.033,-2.7709,-11.091,0.000253073,0.094148964,-0.2071428,-0.088236853
317.82901,-9.9609404,-1.99492,-11.1969,0.000550244,0.086641908,-0.2071428,-0.081131615
297.30801,-9.9384499,1.40142,-10.8929,0.00087400398,0.079134859,-0.20714281,-0.074026376
276.642,-10.1307,2.9619901,-10.8142,0.00033318001,0.071627803,-0.20714281,-0.06692113
253.677,-10.1615,1.9820499,-11.4046,-0.00164466,0.064404376,-0.20714281,-0.060084432
355.15799,-6.4780598,-2.7976799,-10.7145,-0.00024598499,0.11418433,-0.2071428,-0.079916067
337.715,-8.2914305,-2.72227,-12.4779,-0.000619967,0.10574306,-0.2071428,-0.073950492
318.49701,-8.2268105,-1.96579,-12.5141,0.00013754801,0.097301781,-0.2071428,-0.067984916
298.258,-8.2338696,1.4213901,-12.1917,-1.50676e-05,0.088860504,-0.20714281,-0.062019344
277.745,-8.4771404,2.9941599,-12.0908,0.00019989,0.080419227,-0.20714281,-0.056053769
255.035,-8.4469204,1.89851,-12.6713,0.000601648,0.072296873,-0.20714281,-0.05031364
355.685,-5.1395602,-2.75314,-11.584,0,0.12435219,-0.20714279,-0.062818967
338.58401,-6.4044499,-2.6900699,-13.5729,-0.000126609,0.11515187,-0.20714279,-0.058119435
