"p","U:0","U:1","U:2","div(phi)","Points:0","Points:1","Points:2"
482.10999,-13.8423,-4.8243399,3.56095,-2.3431499e-05,-0.04448564,-0.2071428,-0.1320499
454.62201,-17.605101,-4.2264099,6.0145402,-0.000303712,-0.041136581,-0.2071428,-0.12227266
424.69699,-17.5769,-2.85391,5.6704602,0.0001926,-0.037787523,-0.2071428,-0.1124954
393.392,-17.321501,1.5942301,5.8972802,-0.00041292101,-0.034438469,-0.20714281,-0.10271814
361.81601,-17.430799,3.2920101,5.6242299,-0.000833005,-0.031089408,-0.20714281,-0.092940897
326.30399,-18.0923,2.96152,5.3899498,-0.00060173601,-0.027866956,-0.20714281,-0.083533078
484.17499,-14.2203,-4.6424599,1.48053,-5.85901e-05,-0.02523748,-0.20714279,-0.13704035
456.827,-18.1112,-4.0936899,3.4454999,0.000111382,-0.023314681,-0.2071428,-0.1268865
427.54501,-18.072001,-2.7841699,3.06024,7.1550603e-05,-0.021391882,-0.2071428,-0.11673266
396.54901,-17.832899,1.59165,3.34776,0.00099480804,-0.019469082,-0.2071428,-0.10657882
365.08701,-17.956499,3.2688501,3.0936899,-0.00066652102,-0.017546283,-0.20714281,-0.096424982
329.95001,-18.5676,2.8571,2.7421899,0.00060184102,-0.015696201,-0.20714281,-0.086654834
486.164,-14.2661,-4.45012,-0.63335699,-0.00019927,-0.0054796226,-0.20714279,-0.13923517
458.97501,-18.217501,-3.96155,0.835742,0.000189916,-0.0050216345,-0.20714279,-0.12891294
430.427,-18.184999,-2.7414601,0.42966801,0.00037162699,-0.0045636464,-0.2071428,-0.11859069
399.73099,-18.0233,1.56309,0.73325801,-0.00102526,-0.0041056583,-0.2071428,-0.10826845
368.34601,-18.0893,3.25722,0.52464098,0.0013334299,-0.0036476704,-0.20714281,-0.097946204
333.60101,-18.630899,2.75441,0.082447,0.00080268498,-0.0032070472,-0.20714281,-0.088014044
489.51001,-13.9636,-4.2507501,-2.7081299,0.00026948299,0.014396601,-0.2071428,-0.13862558
461.63,-17.9639,-3.82569,-1.77613,-0.00035436201,0.013379619,-0.2071428,-0.12834154
433.12399,-17.920401,-2.6860199,-2.1777699,6.8793102e-05,0.012362637,-0.2071428,-0.11805751
402.51401,-17.820299,1.54687,-1.86957,0.00070838298,0.011345655,-0.20714281,-0.10777348
371.47501,-17.868,3.25911,-2.0325501,0.000333251,0.010328673,-0.20714281,-0.097489446
337.26501,-18.3295,2.66922,-2.5344501,-0.00140429,0.009350053,-0.20714281,-0.087593995
490.05801,-13.5053,-4.0541701,-4.8080301,0.0005509,0.033968031,-0.2071428,-0.13515307
462.69101,-17.4307,-3.6888101,-4.34867,0.000455787,0.031498428,-0.2071428,-0.12512141
435.061,-17.3095,-2.6175799,-4.7285299,-0.00088089198,0.029028827,-0.2071428,-0.11508976
