"p","U:0","U:1","U:2","div(phi)","Points:0","Points:1","Points:2"
690.22198,-16.5415,-5.7157698,4.2565398,-0.000152305,-0.04448564,-0.2071428,-0.1320499
650.96002,-21.051901,-5.01057,7.1901102,0.00029105699,-0.041136581,-0.2071428,-0.12227266
608.14801,-21.019501,-3.3696599,6.7825799,-0.00022011501,-0.037787523,-0.2071428,-0.1124954
563.33698,-20.7251,1.9564101,7.0587101,0.00035459999,-0.034438469,-0.20714281,-0.10271814
518.091,-20.861601,3.92541,6.72964,-0.00066640403,-0.031089408,-0.20714281,-0.092940897
467.155,-21.659901,3.51174,6.4540601,-0.00060173601,-0.027866956,-0.20714281,-0.083533078
693.172,-16.997499,-5.49999,1.76941,0.000152334,-0.02523748,-0.20714279,-0.13704035
654.099,-21.659401,-4.8531599,4.1176701,-0.000267064,-0.023314681,-0.2071428,-0.1268865
612.20203,-21.611,-3.28583,3.6594701,-3.99032e-05,-0.021391882,-0.2071428,-0.11673266
567.83398,-21.3332,1.9532501,4.0078101,0.000195947,-0.019469082,-0.2071428,-0.10657882
522.763,-21.4916,3.89694,3.69909,-0.00033326101,-0.017546283,-0.20714281,-0.096424982
472.35699,-22.229401,3.38644,3.2825,0.00040122701,-0.015696201,-0.20714281,-0.086654834
696.03998,-17.055599,-5.2728801,-0.75886703,5.8608901e-05,-0.0054796226,-0.20714279,-0.13923517
657.17999,-21.787901,-4.6977201,0.99585903,0.000111417,-0.0050216345,-0.20714279,-0.12891294
616.328,-21.748899,-3.23524,0.51112902,-0.00053404202,-0.0045636464,-0.2071428,-0.11859069
572.38702,-21.5634,1.9187,0.87841499,9.0464397e-05,-0.0041056583,-0.2071428,-0.10826845
527.41998,-21.6509,3.88235,0.62247801,-0.000166679,-0.0036476704,-0.20714281,-0.097946204
477.569,-22.305099,3.2636399,0.096382,0.00060201401,-0.0032070472,-0.20714281,-0.088014044
700.85199,-16.6968,-5.03863,-3.2414501,-0.00019918301,0.014396601,-0.2071428,-0.13862558
660.99799,-21.485701,-4.5388198,-2.1291201,-3.7967398e-05,0.013379619,-0.2071428,-0.12834154
620.18402,-21.432301,-3.1705599,-2.6096699,0.000275172,0.012362637,-0.2071428,-0.11805751
576.36401,-21.320101,1.89814,-2.2367699,-0.00022608,0.011345655,-0.20714281,-0.10777348
531.88599,-21.386299,3.88381,-2.44051,0.001333,0.010328673,-0.20714281,-0.097489446
482.80499,-21.9436,3.1617801,-3.03842,-0.00100306,0.009350053,-0.20714281,-0.087593995
