"p","U:0","U:1","U:2","div(phi)","Points:0","Points:1","Points:2"
339.564,-11.6396,-4.09303,2.9916,-0.00028117801,-0.04448564,-0.2071428,-0.1320499
320.133,-14.7913,-3.5837901,5.0535202,0.00106299,-0.041136581,-0.2071428,-0.12227266
299.02399,-14.7662,-2.4298999,4.76019,0.000123814,-0.037787523,-0.2071428,-0.1124954
276.95099,-14.5434,1.29233,4.9457798,-0.00034359799,-0.034438469,-0.20714281,-0.10271814
254.711,-14.6282,2.7742,4.7187099,-0.00066640403,-0.031089408,-0.20714281,-0.092940897
229.741,-15.1772,2.5099001,4.51721,0.00180521,-0.027866956,-0.20714281,-0.083533078
341.022,-11.9538,-3.9393699,1.24303,0.000269515,-0.02523748,-0.20714279,-0.13704035
321.698,-15.2142,-3.47172,2.89538,-0.00037085201,-0.023314681,-0.2071428,-0.1268865
301.04401,-15.1825,-2.3728299,2.5687201,-0.000394904,-0.021391882,-0.2071428,-0.11673266
279.189,-14.9751,1.28924,2.8057201,0.00028638399,-0.019469082,-0.2071428,-0.10657882
257.02301,-15.0684,2.7551301,2.5961399,-0.00033326101,-0.017546283,-0.20714281,-0.096424982
232.32201,-15.5751,2.42239,2.29726,-0.0014043,-0.015696201,-0.20714281,-0.086654834
342.414,-11.9891,-3.7760201,-0.53267401,-0.00052747998,-0.0054796226,-0.20714279,-0.13923517
323.20901,-15.302,-3.35934,0.70367402,-0.00069129397,-0.0050216345,-0.20714279,-0.12891294
303.077,-15.2747,-2.33764,0.36075401,-0.00054230099,-0.0045636464,-0.2071428,-0.11859069
281.43301,-15.1327,1.26437,0.611274,-0.000199022,-0.0041056583,-0.2071428,-0.10826845
259.327,-15.1791,2.7456601,0.44211799,0.00116675,-0.0036476704,-0.20714281,-0.097946204
234.907,-15.6276,2.3359301,0.067772202,0.00060201401,-0.0032070472,-0.20714281,-0.088014044
344.759,-11.7321,-3.6058199,-2.2744999,0.000328066,0.014396601,-0.2071428,-0.13862558
325.07001,-15.0878,-3.2430799,-1.48919,-0.000139214,0.013379619,-0.2071428,-0.12834154
304.98099,-15.0523,-2.29088,-1.82759,0.00031644799,0.012362637,-0.2071428,-0.11805751
283.401,-14.9622,1.25046,-1.5729899,-9.0431902e-05,0.011345655,-0.20714281,-0.10777348
261.54199,-14.9929,2.7476299,-1.7021101,0.00049987598,0.010328673,-0.20714281,-0.097489446
237.498,-15.3748,2.2641301,-2.12573,0.00046141,0.009350053,-0.20714281,-0.087593995
345.151,-11.3453,-3.43736,-4.0360498,-0.00022270399,0.033968031,-0.2071428,-0.13515307
325.84,-14.6298,-3.12555,-3.6489201,-1.26608e-05,0.031498428,-0.2071428,-0.12512141
306.353,-14.5393,-2.2325001,-3.9681399,-0.00035786201,0.029028827,-0.2071428,-0.11508976
285.133,-14.4356,1.25697,-3.68964,-6.03109e-05,0.026559226,-0.20714281,-0.1050581
263.67001,-14.4992,2.7679901,-3.76002,-0.000333376,0.024089623,-0.20714281,-0.095026456
240.054,-14.8211,2.20385,-4.24336,8.02746e-05,0.021713285,-0.20714281,-0.085373864
346.259,-10.6993,-3.26916,-5.4748502,-0.00016416601,0.052852444,-0.20714279,-0.12891865
327.23901,-13.823,-3.0122199,-5.7100601,0.00043064001,0.048979439,-0.2071428,-0.11934347
307.797,-13.7508,-2.1567199,-5.9724798,0.00055077201,0.045106433,-0.2071428,-0.10976829
286.995,-13.661,1.2862,-5.69419,0.00075416698,0.041233428,-0.2071428,-0.10019311
265.862,-13.7366,2.8022399,-5.7302198,-0.00066698599,0.037360422,-0.20714281,-0.09061794
242.536,-13.9869,2.15081,-6.2477002,-0.00078294298,0.033633728,-0.20714281,-0.081404634
346.49399,-9.8949299,-3.10199,-6.9411402,-0.000117222,0.070663519,-0.20714279,-0.12009857
328.17001,-12.78,-2.9059501,-7.65979,-0.00025323001,0.065465227,-0.2071428,-0.11116886
309.008,-12.6835,-2.0909901,-7.86658,0.00041293501,0.060266942,-0.2071428,-0.10223915
288.56299,-12.61,1.31829,-7.5742202,-0.00076897902,0.055068649,-0.2071428,-0.09330944
267.82001,-12.7227,2.84851,-7.5503998,-0.000333373,0.049870361,-0.20714281,-0.084379733
244.83,-12.8946,2.09846,-8.1079502,-0.00052177202,0.044868477,-0.20714281,-0.075787514
346.99799,-8.9256096,-2.95346,-8.2778597,0.00098538201,0.087009355,-0.20714277,-0.10879207
329.06,-11.4822,-2.81112,-9.4182596,0.00045613601,0.080595784,-0.20714277,-0.1006964
310.026,-11.3937,-2.02213,-9.5556602,0,0.074182205,-0.20714279,-0.092600726
289.94699,-11.339,1.35998,-9.26087,0.00019613899,0.067768633,-0.2071428,-0.084505059
269.508,-11.4749,2.89329,-9.2216196,0.0011675,0.061355058,-0.2071428,-0.076409385
246.737,-11.5757,2.0352001,-9.7972202,0.00108428,0.055183869,-0.20714281,-0.06861975
349.09299,-7.7121201,-2.8243699,-9.4544802,-0.00070288498,0.10165602,-0.2071428,-0.095342092
330.595,-9.9281101,-2.7427599,-10.9747,0.000253073,0.094148964,-0.2071428,-0.088236853
311.168,-9.8568001,-1.975,-11.0793,0.000275122,0.086641908,-0.2071428,-0.081131615
291.077,-9.8338804,1.38536,-10.7779,0,0.079134859,-0.20714281,-0.074026376
270.845,-10.024,2.9310901,-10.6997,0.000233226,0.071627803,-0.20714281,-0.06692113
248.364,-10.0542,1.96099,-11.2841,-6.0170401e-05,0.064404376,-0.20714281,-0.060084432
347.71701,-6.4102998,-2.7690599,-10.6018,-0.00016399,0.11418433,-0.2071428,-0.079916067
330.63901,-8.2047701,-2.6944599,-12.3472,-0.00020243799,0.10574306,-0.2071428,-0.073950492
311.82199,-8.1408501,-1.946,-12.3826,-0.00027509601,0.097301781,-0.2071428,-0.067984916
292.00699,-8.1472197,1.40528,-12.063,0.000150676,0.088860504,-0.20714281,-0.062019344
271.92499,-8.3878298,2.96297,-11.9628,-0.00139923,0.080419227,-0.20714281,-0.056053769
249.694,-8.35777,1.87822,-12.5375,-0.000300824,0.072296873,-0.20714281,-0.05031364
348.233,-5.0858898,-2.7246799,-11.4622,-0.000117216,0.12435219,-0.20714279,-0.062818967
331.48999,-6.3375502,-2.6624,-13.4306,-0.000506435,0.11515187,-0.20714279,-0.058119435
312.71201,-6.28865,-1.88661,-13.4134,0.00013763701,0.10595153,-0.2071428,-0.053419903
292.987,-6.29814,1.46478,-13.0947,-0.00043723499,0.096751206,-0.2071428,-0.048720371
272.93399,-6.5847201,2.97526,-12.9861,0.00065003103,0.087550879,-0.20714281,-0.044020839
251.00101,-6.5230298,1.81137,-13.5286,0,0.07869821,-0.20714281,-0.039498962
