"p","U:0","U:1","U:2","div(phi)","Points:0","Points:1","Points:2"
120.826,-7.0039802,-2.5379601,1.79514,-0.00031632499,-0.04448564,-0.2071428,-0.1320499
113.796,-8.8719902,-2.2167001,3.03195,-0.000620078,-0.041136581,-0.2071428,-0.12227266
106.22,-8.8523302,-1.52167,2.84794,0.00037144299,-0.037787523,-0.2071428,-0.1124954
98.312401,-8.70362,0.658539,2.9477999,-0.00042196299,-0.034438469,-0.20714281,-0.10271814
90.364601,-8.73244,1.6734101,2.81532,-0.00069972401,-0.031089408,-0.20714281,-0.092940897
81.514,-9.0446796,1.53082,2.6826799,0.00104301,-0.027866956,-0.20714281,-0.083533078
121.351,-7.1862402,-2.4440999,0.74471402,0.00065620901,-0.02523748,-0.20714279,-0.13704035
114.368,-9.12216,-2.1486499,1.73785,-0.00034680401,-0.023314681,-0.2071428,-0.1268865
106.961,-9.1001596,-1.4903001,1.53677,-0.000173373,-0.021391882,-0.2071428,-0.11673266
99.124298,-8.9682198,0.65424699,1.6662199,-0.00025020901,-0.019469082,-0.2071428,-0.10657882
91.195099,-8.9937696,1.66308,1.55127,0.000249946,-0.017546283,-0.20714281,-0.096424982
82.447502,-9.2804804,1.47821,1.36207,-0.00178546,-0.015696201,-0.20714281,-0.086654834
121.834,-7.2014198,-2.3424599,-0.32018501,-0.000820524,-0.0054796226,-0.20714279,-0.13923517
114.905,-9.1719999,-2.0782599,0.42508,-0.00018395801,-0.0050216345,-0.20714279,-0.12891294
107.689,-9.1534405,-1.47018,0.21655799,-0.00029552099,-0.0045636464,-0.2071428,-0.11859069
99.925797,-9.0570698,0.63739997,0.356186,0.00067094399,-0.0041056583,-0.2071428,-0.10826845
92.026497,-9.0588903,1.65835,0.26769701,0.00041669799,-0.0036476704,-0.20714281,-0.097946204
83.379898,-9.3112297,1.42565,0.036191098,0.00078261801,-0.0032070472,-0.20714281,-0.088014044
122.655,-7.0415301,-2.2346301,-1.36278,0.00046983699,0.014396601,-0.2071428,-0.13862558
115.556,-9.0408201,-2.0039201,-0.88688397,8.7325003e-05,0.013379619,-0.2071428,-0.12834154
108.368,-9.0218296,-1.44129,-1.09241,4.1275802e-05,0.012362637,-0.2071428,-0.11805751
100.632,-8.9540396,0.63063902,-0.94908202,-0.00016579199,0.011345655,-0.20714281,-0.10777348
92.828102,-8.9470196,1.66054,-1.00822,0.00026660101,0.010328673,-0.20714281,-0.097489446
84.315399,-9.1605101,1.38184,-1.26801,-0.00076232897,0.009350053,-0.20714281,-0.087593995
122.798,-6.8056898,-2.12643,-2.41453,0.000152377,0.033968031,-0.2071428,-0.13515307
115.854,-8.7464304,-1.92775,-2.1789,0.00084573799,0.031498428,-0.2071428,-0.12512141
108.863,-8.7137499,-1.40424,-2.3707099,0.000112864,0.029028827,-0.2071428,-0.11508976
101.261,-8.6358299,0.63743001,-2.21123,0.00024124399,0.026559226,-0.20714281,-0.1050581
93.603996,-8.6541901,1.67391,-2.2340801,-8.3343897e-05,0.024089623,-0.20714281,-0.095026456
85.241997,-8.8305397,1.34487,-2.5272,-6.0205901e-05,0.021713285,-0.20714281,-0.085373864
123.196,-6.41152,-2.01735,-3.27196,-8.2083199e-05,0.052852444,-0.20714279,-0.12891865
116.384,-8.2802696,-1.85315,-3.4135001,-0.00041797399,0.048979439,-0.2071428,-0.11934347
109.402,-8.2410603,-1.35581,-3.5685899,-0.00072977302,0.045106433,-0.2071428,-0.10976829
101.944,-8.1697197,0.66007698,-3.40658,-0.0002715,0.041233428,-0.2071428,-0.10019311
94.402702,-8.1994801,1.6956199,-3.40663,-0.00090043101,0.037360422,-0.20714281,-0.09061794
86.1455,-8.3334904,1.31222,-3.7188001,0.00158596,0.033633728,-0.20714281,-0.081404634
123.275,-5.9254999,-1.90996,-4.1454101,0.000105499,0.070663519,-0.20714279,-0.12009857
116.712,-7.6535201,-1.78306,-4.5805602,0.000139276,0.065465227,-0.2071428,-0.11116886
109.84,-7.6001101,-1.3111399,-4.7007699,0.00056434399,0.060266942,-0.2071428,-0.10223915
102.515,-7.5387402,0.684744,-4.5279498,-0.00039202801,0.055068649,-0.2071428,-0.09330944
95.117302,-7.5952401,1.72461,-4.4902802,0.00016668699,0.049870361,-0.20714281,-0.084379733
86.982498,-7.68326,1.2799799,-4.8247299,-0.00154525,0.044868477,-0.20714281,-0.075787514
123.457,-5.3438601,-1.81039,-4.9424,-0.000105577,0.087009355,-0.20714277,-0.10879207
117.033,-6.8773198,-1.71904,-5.6329598,0.000633522,0.080595784,-0.20714277,-0.1006964
110.208,-6.8276501,-1.2638299,-5.7108202,-0.00026170199,0.074182205,-0.20714279,-0.092600726
103.018,-6.7775102,0.716591,-5.53302,0.000603505,0.067768633,-0.2071428,-0.084505059
95.734703,-6.8522401,1.75255,-5.4848099,0.000133428,0.061355058,-0.2071428,-0.076409385
87.6791,-6.8983898,1.24121,-5.82902,0.00097384601,0.055183869,-0.20714281,-0.06861975
124.211,-4.6178498,-1.72137,-5.6458602,0.00058573799,0.10165602,-0.2071428,-0.095342092
117.582,-5.94734,-1.67029,-6.5647802,-0.00050614501,0.094148964,-0.2071428,-0.088236853
110.62,-5.90768,-1.22786,-6.6211801,-0.000275122,0.086641908,-0.2071428,-0.081131615
103.43,-5.87676,0.73967701,-6.4370499,1.5069e-05,0.079134859,-0.20714281,-0.074026376
96.221603,-5.9883099,1.7762901,-6.3646798,0.00086626899,0.071627803,-0.20714281,-0.06692113
88.273598,-5.99332,1.1957901,-6.71311,0.00038107901,0.064404376,-0.20714281,-0.060084432
123.714,-3.8397501,-1.6758699,-6.3328199,-0.000117136,0.11418433,-0.2071428,-0.079916067
117.593,-4.9155898,-1.6339,-7.38656,0.00054405199,0.10574306,-0.2071428,-0.073950492
110.854,-4.8811498,-1.2017699,-7.3997998,0.00041264301,0.097301781,-0.2071428,-0.067984916
103.768,-4.8687601,0.75956303,-7.2035999,-0.00114514,0.088860504,-0.20714281,-0.062019344
96.6147,-5.01437,1.7969199,-7.1156702,-0.00049972499,0.080419227,-0.20714281,-0.056053769
88.756302,-4.9844198,1.14581,-7.4583101,-0.00126346,0.072296873,-0.20714281,-0.05031364
123.892,-3.0493801,-1.63855,-6.8494902,-0.000199268,0.12435219,-0.20714279,-0.062818967
117.892,-3.7979,-1.6073999,-8.0359402,-0.000797635,0.11515187,-0.20714279,-0.058119435
111.167,-3.77283,-1.15786,-8.0160503,0.00013763701,0.10595153,-0.2071428,-0.053419903
104.115,-3.7643199,0.805794,-7.8180399,0.00079908402,0.096751206,-0.2071428,-0.048720371
96.971901,-3.94034,1.80617,-7.7258301,0.00031668201,0.087550879,-0.20714281,-0.044020839
89.2183,-3.89382,1.10605,-8.0474195,0.00156518,0.07869821,-0.20714281,-0.039498962
120.868,-6.75846,-2.60394,2.7031701,0.000612512,-0.060517725,-0.20714279,-0.12569229
113.54,-8.5142298,-2.26053,4.1117401,-4.1348401e-05,-0.055981725,-0.2071428,-0.11639176
105.931,-8.4791603,-1.52227,3.9422901,-3.7457299e-05,-0.05144573,-0.2071428,-0.10709122
98.004204,-8.3470697,0.680318,4.01371,0.0015345199,-0.046909731,-0.20714281,-0.097790688
90.019096,-8.3608904,1.6825,3.8683801,-0.00038552599,-0.042373732,-0.20714281,-0.088490143
81.106796,-8.6856604,1.58126,3.7978101,-0.00024571101,-0.038009197,-0.20714281,-0.079541035
120.728,-6.4542098,-2.66611,3.5114,-0.00069732999,-0.073317491,-0.20714279,-0.11866338
113.595,-8.0894403,-2.29089,4.9889998,0.0011323499,-0.067835324,-0.20714279,-0.10988907
105.884,-8.0285597,-1.50585,4.8196702,-0.00028103299,-0.062353157,-0.2071428,-0.10111476
97.911499,-7.9031601,0.71669501,4.8607101,-0.0017412601,-0.05687099,-0.2071428,-0.092340454
89.776703,-7.9271102,1.6898201,4.71522,-0.00040833501,-0.051388819,-0.2071428,-0.083566144
80.763298,-8.2621403,1.62854,4.7006898,0.00106506,-0.04611389,-0.20714281,-0.075123414
120.586,-6.0745101,-2.72402,4.24156,0.00064319698,-0.085314319,-0.20714279,-0.11034176
113.541,-7.57019,-2.3210299,5.8202901,-0.00102568,-0.078946263,-0.20714279,-0.10218933
105.708,-7.4858899,-1.49883,5.65378,0.00062213402,-0.072578207,-0.2071428,-0.0940369
97.681999,-7.3671198,0.73770899,5.6698899,0.00066914101,-0.066210151,-0.2071428,-0.085884467
89.420303,-7.40063,1.6918401,5.5253501,0.0010664,-0.059842095,-0.2071428,-0.077732041
80.312599,-7.7375698,1.66982,5.5655699,0.00030045499,-0.053714752,-0.20714281,-0.069887683
120.414,-5.6310501,-2.77671,4.9144301,-0.00093538902,-0.096377559,-0.20714279,-0.1008153
