"p","U:0","U:1","U:2","div(phi)","Points:0","Points:1","Points:2"
392.039,-12.4962,-4.37854,3.21261,0,-0.04448564,-0.2071428,-0.1320499
369.64001,-15.8851,-3.8346801,5.42694,-0.000303712,-0.041136581,-0.2071428,-0.12227266
345.28601,-15.8594,-2.5963299,5.1136298,0.00034392899,-0.037787523,-0.2071428,-0.1124954
319.81299,-15.6243,1.40781,5.3151999,0.00043401899,-0.034438469,-0.20714281,-0.10271814
294.134,-15.7191,2.9762199,5.0707302,-0.00049980299,-0.031089408,-0.20714281,-0.092940897
265.284,-16.311899,2.6876199,4.8565302,-0.000401158,-0.027866956,-0.20714281,-0.083533078
393.72101,-12.835,-4.2140002,1.3351001,-0.00059761899,-0.02523748,-0.20714279,-0.13704035
371.44199,-16.3402,-3.71471,3.1090801,-0.00038983801,-0.023314681,-0.2071428,-0.1268865
347.61099,-16.306299,-2.53461,2.7593701,9.3566203e-05,-0.021391882,-0.2071428,-0.11673266
322.39001,-16.087099,1.4047,3.01595,0.00117568,-0.019469082,-0.2071428,-0.10657882
296.80099,-16.1926,2.95555,2.7891901,-0.00016662999,-0.017546283,-0.20714281,-0.096424982
268.258,-16.739901,2.5936401,2.4700201,0.00100307,-0.015696201,-0.20714281,-0.086654834
395.33301,-12.8742,-4.0394101,-0.57199001,0.000210992,-0.0054796226,-0.20714279,-0.13923517
373.18799,-16.4352,-3.5947101,0.75489098,0.000655843,-0.0050216345,-0.20714279,-0.12891294
349.957,-16.406401,-2.49667,0.387187,0.00029179599,-0.0045636464,-0.2071428,-0.11859069
324.98001,-16.257299,1.3782001,0.65802598,-0.0010237599,-0.0041056583,-0.2071428,-0.10826845
299.457,-16.311701,2.94526,0.47399399,-0.00033335801,-0.0036476704,-0.20714281,-0.097946204
271.237,-16.7966,2.5009999,0.073190302,-0.00120403,-0.0032070472,-0.20714281,-0.088014044
398.04599,-12.5994,-3.8578501,-2.44313,-0.00018746599,0.014396601,-0.2071428,-0.13862558
375.341,-16.2055,-3.47085,-1.6008101,1.26558e-05,0.013379619,-0.2071428,-0.12834154
352.15399,-16.1675,-2.44663,-1.9640501,0.00034396499,0.012362637,-0.2071428,-0.11805751
327.24899,-16.073999,1.36327,-1.68894,1.3072901e-13,0.011345655,-0.20714281,-0.10777348
302.01001,-16.1117,2.9472301,-1.83102,0.00083312701,0.010328673,-0.20714281,-0.097489446
274.224,-16.524799,2.42416,-2.2849901,-1.63129e-13,0.009350053,-0.20714281,-0.087593995
398.496,-12.1847,-3.6784101,-4.3360701,0.00031647499,0.033968031,-0.2071428,-0.13515307
376.22,-15.718,-3.3457999,-3.9209399,-0.00022789399,0.031498428,-0.2071428,-0.12512141
353.73599,-15.6164,-2.3843901,-4.2639699,-0.00096347497,0.029028827,-0.2071428,-0.11508976
329.245,-15.509,1.36954,-3.9639101,0.00072373101,0.026559226,-0.20714281,-0.1050581
304.45901,-15.5809,2.96893,-4.0429902,-0.000333376,0.024089623,-0.20714281,-0.095026456
277.16901,-15.9297,2.35975,-4.5615201,0.00126432,0.021713285,-0.20714281,-0.085373864
