"p","U:0","U:1","U:2","div(phi)","Points:0","Points:1","Points:2"
456.59601,-13.4762,-4.7048502,3.4658999,-0.00071466097,-0.04448564,-0.2071428,-0.1320499
430.54599,-17.136299,-4.1214199,5.8540702,0.00072131603,-0.041136581,-0.2071428,-0.12227266
402.19601,-17.109501,-2.78649,5.5181198,0.00116936,-0.037787523,-0.2071428,-0.1124954
372.539,-16.8598,1.53931,5.73772,5.1238399e-05,-0.034438469,-0.20714281,-0.10271814
342.63101,-16.9653,3.2065899,5.4729199,0.00099960598,-0.031089408,-0.20714281,-0.092940897
309.004,-17.607599,2.89012,5.2438502,-0.000200579,-0.027866956,-0.20714281,-0.083533078
458.55399,-13.8432,-4.5276699,1.44078,0.00031638701,-0.02523748,-0.20714279,-0.13704035
432.64001,-17.628401,-3.9922199,3.3534801,-0.00022402999,-0.023314681,-0.2071428,-0.1268865
404.89999,-17.5914,-2.71924,2.97767,-0.00052699802,-0.021391882,-0.2071428,-0.11673266
375.53601,-17.358101,1.53634,3.25629,0.00066320499,-0.019469082,-0.2071428,-0.10657882
345.733,-17.476601,3.18414,3.01015,-0.00016662999,-0.017546283,-0.20714281,-0.096424982
312.46399,-18.069799,2.7888,2.6673501,-6.52518e-14,-0.015696201,-0.20714281,-0.086654834
460.43799,-13.8869,-4.3400798,-0.61668098,-0.00049231498,-0.0054796226,-0.20714279,-0.13923517
434.67499,-17.7313,-3.86341,0.81343597,0.00034564699,-0.0050216345,-0.20714279,-0.12891294
407.63199,-17.7006,-2.67802,0.41766301,-0.00055468798,-0.0045636464,-0.2071428,-0.11859069
378.552,-17.5427,1.5081199,0.71170199,-0.000676975,-0.0041056583,-0.2071428,-0.10826845
348.82501,-17.605499,3.17293,0.51045001,-0.0013334299,-0.0036476704,-0.20714281,-0.097946204
315.92899,-18.1311,2.68907,0.079459898,0.00080268498,-0.0032070472,-0.20714281,-0.088014044
463.60501,-13.5917,-4.1454101,-2.6358099,-4.68666e-05,0.014396601,-0.2071428,-0.13862558
437.19,-17.4841,-3.7307701,-1.72851,-0.000101246,0.013379619,-0.2071428,-0.12834154
410.189,-17.442801,-2.62411,-2.1198399,2.7517201e-05,0.012362637,-0.2071428,-0.11805751
381.19199,-17.3449,1.49212,-1.82139,0.00058780698,0.011345655,-0.20714281,-0.10777348
351.793,-17.3899,3.1749101,-1.9779,0.000333251,0.010328673,-0.20714281,-0.097489446
319.405,-17.8377,2.6064,-2.4667101,-0.0012036799,0.009350053,-0.20714281,-0.087593995
464.12701,-13.1451,-3.9533,-4.6791201,0.00042196599,0.033968031,-0.2071428,-0.13515307
438.202,-16.9631,-3.5970199,-4.23209,-0.00107616,0.031498428,-0.2071428,-0.12512141
412.02802,-16.848101,-2.5573599,-4.6020398,0.00041291799,0.029028827,-0.2071428,-0.11508976
383.51401,-16.736,1.49819,-4.2771401,-0.00060310902,0.026559226,-0.20714281,-0.1050581
354.64001,-16.8165,3.1981001,-4.3662,-0.000166688,0.024089623,-0.20714281,-0.095026456
322.82901,-17.1952,2.5371301,-4.9246702,0.00030103,0.021713285,-0.20714281,-0.085373864
465.61499,-12.3997,-3.76088,-6.3487301,-0.000117262,0.052852444,-0.20714279,-0.12891865
440.056,-16.0196,-3.4682,-6.6205702,0.000126659,0.048979439,-0.2071428,-0.11934347
413.95099,-15.9345,-2.47089,-6.9261799,-0.00055077201,0.045106433,-0.2071428,-0.10976829
386.00201,-15.8391,1.52978,-6.6027598,0.00105583,0.041233428,-0.2071428,-0.10019311
357.57501,-15.932,3.23734,-6.6524901,0.00016674701,0.037360422,-0.20714281,-0.09061794
326.15302,-16.2272,2.47629,-7.25108,0.0012246,0.033633728,-0.20714281,-0.081404634
465.93799,-11.469,-3.5711999,-8.0504303,0.00059782999,0.070663519,-0.20714279,-0.12009857
441.315,-14.8117,-3.3477399,-8.8803301,0.00074702798,0.065465227,-0.2071428,-0.11116886
415.577,-14.6983,-2.39692,-9.1223097,-0.00013764499,0.060266942,-0.2071428,-0.10223915
388.10199,-14.6214,1.56462,-8.7836399,-0.00042218401,0.055068649,-0.2071428,-0.09330944
360.19601,-14.7554,3.2904301,-8.7650499,-0.00016668699,0.049870361,-0.20714281,-0.084379733
329.22198,-14.9597,2.4163201,-9.4102001,-0.00048163501,0.044868477,-0.20714281,-0.075787514
466.617,-10.3458,-3.4034901,-9.6013403,0.000187692,0.087009355,-0.20714277,-0.10879207
442.51199,-13.3071,-3.2407601,-10.9185,0.000177386,0.080595784,-0.20714277,-0.1006964
416.94299,-13.2033,-2.3196199,-11.0805,0.000413214,0.074182205,-0.20714279,-0.092600726
389.95599,-13.148,1.6100301,-10.7408,-0.00079964398,0.067768633,-0.2071428,-0.084505059
362.45499,-13.3075,3.34219,-10.7044,0.00066714198,0.061355058,-0.2071428,-0.076409385
331.776,-13.429,2.34373,-11.3708,1.0885e-14,0.055183869,-0.20714281,-0.06861975
469.43301,-8.9389296,-3.2587299,-10.9656,-0.00117148,0.10165602,-0.2071428,-0.095342092
444.578,-11.5055,-3.1647501,-12.7223,-0.000759218,0.094148964,-0.2071428,-0.088236853
418.48001,-11.4218,-2.26824,-12.8472,0.000412683,0.086641908,-0.2071428,-0.081131615
391.47198,-11.4032,1.63617,-12.5008,0.00067810598,0.079134859,-0.20714281,-0.074026376
364.24701,-11.6235,3.38555,-12.4197,0.00066636101,0.071627803,-0.20714281,-0.06692113
333.95599,-11.663,2.2585299,-13.0964,0.00022062501,0.064404376,-0.20714281,-0.060084432
467.591,-7.4292898,-3.19981,-12.2953,0.000808237,0.11418433,-0.2071428,-0.079916067
444.64499,-9.5079298,-3.1117699,-14.3128,1.26524e-05,0.10574306,-0.2071428,-0.073950492
419.36099,-9.4324303,-2.23806,-14.3585,-0.00027509601,0.097301781,-0.2071428,-0.067984916
392.72101,-9.4471197,1.65601,-13.9916,-0.000180811,0.088860504,-0.20714281,-0.062019344
365.69501,-9.7249699,3.4219799,-13.8856,-0.000166575,0.080419227,-0.20714281,-0.056053769
335.742,-9.6939802,2.1633699,-14.5509,0.00044120799,0.072296873,-0.20714281,-0.05031364
468.29099,-5.89291,-3.15277,-13.2919,-0.000234433,0.12435219,-0.20714279,-0.062818967
445.79401,-7.3436098,-3.0775299,-15.5682,0.000759652,0.11515187,-0.20714279,-0.058119435
420.564,-7.2853699,-2.1726799,-15.5536,0.000275275,0.10595153,-0.2071428,-0.053419903
394.04401,-7.30269,1.72067,-15.1887,-0.00052769698,0.096751206,-0.2071428,-0.048720371
367.05701,-7.6324801,3.4354501,-15.0727,-0.00015000701,0.087550879,-0.20714281,-0.044020839
337.504,-7.5643101,2.08622,-15.7013,-0.00144478,0.07869821,-0.20714281,-0.039498962
456.76999,-12.9929,-4.8312101,5.2111502,8.6134503e-05,-0.060517725,-0.20714279,-0.12569229
429.642,-16.4394,-4.2066598,7.9394798,-0.00100614,-0.055981725,-0.2071428,-0.11639176
401.16299,-16.385201,-2.79212,7.6375599,-0.00125482,-0.05144573,-0.2071428,-0.10709122
371.45999,-16.1537,1.57305,7.8042898,-0.00094984402,-0.046909731,-0.20714281,-0.097790688
341.40399,-16.240999,3.2265201,7.5225902,0.00068033999,-0.042373732,-0.20714281,-0.088490143
307.53101,-16.905399,2.98737,7.4186101,-0.00054602302,-0.038009197,-0.20714281,-0.079541035
456.27802,-12.4008,-4.9521499,6.7642798,0.00118403,-0.073317491,-0.20714279,-0.11866338
429.875,-15.6148,-4.2671599,9.63274,0.00025508,-0.067835324,-0.20714279,-0.10988907
401.01401,-15.5104,-2.7650399,9.3370705,0.000112413,-0.062353157,-0.2071428,-0.10111476
371.11099,-15.2914,1.63256,9.4451199,0.00069775101,-0.05687099,-0.2071428,-0.092340454
