"p","U:0","U:1","U:2","div(phi)","Points:0","Points:1","Points:2"
431.789,-13.1086,-4.5820999,3.37097,-0.000117158,-0.04448564,-0.2071428,-0.1320499
407.14001,-16.6672,-4.0136099,5.6940598,0.000139201,-0.041136581,-0.2071428,-0.12227266
380.32401,-16.6406,-2.71473,5.3665299,0,-0.037787523,-0.2071428,-0.1124954
352.27499,-16.396099,1.49049,5.5794902,-0.00057567802,-0.034438469,-0.20714281,-0.10271814
323.992,-16.4974,3.11976,5.3220401,0,-0.031089408,-0.20714281,-0.092940897
292.20001,-17.121201,2.8124599,5.09828,0.00060173601,-0.027866956,-0.20714281,-0.083533078
433.64099,-13.4651,-4.4096899,1.4012001,-0.00057418301,-0.02523748,-0.20714279,-0.13704035
409.12201,-17.1455,-3.8879001,3.2619801,0.00015821301,-0.023314681,-0.2071428,-0.1268865
382.883,-17.1094,-2.64955,2.89591,-0.00061230798,-0.021391882,-0.2071428,-0.11673266
355.10999,-16.8811,1.48746,3.1663899,0.000165801,-0.019469082,-0.2071428,-0.10657882
326.927,-16.994499,3.09797,2.92733,0,-0.017546283,-0.20714281,-0.096424982
295.474,-17.570601,2.7137599,2.59305,-0.00040122701,-0.015696201,-0.20714281,-0.086654834
435.42099,-13.5073,-4.2270098,-0.599895,0.000421984,-0.0054796226,-0.20714279,-0.13923517
411.047,-17.245501,-3.7624099,0.79161,0.000935652,-0.0050216345,-0.20714279,-0.12891294
385.46701,-17.2153,-2.60957,0.40628901,0.00073086697,-0.0045636464,-0.2071428,-0.11859069
357.96301,-17.0604,1.45987,0.69188303,-0.000408597,-0.0041056583,-0.2071428,-0.10826845
329.85101,-17.119801,3.08711,0.49685401,-0.00033335801,-0.0036476704,-0.20714281,-0.097946204
298.75299,-17.6301,2.61657,0.076842003,-0.00120403,-0.0032070472,-0.20714281,-0.088014044
438.414,-13.2198,-4.0373101,-2.56358,-0.00041008301,0.014396601,-0.2071428,-0.13862558
413.422,-17.004999,-3.6331,-1.68054,-0.00034170601,0.013379619,-0.2071428,-0.12834154
387.88599,-16.9646,-2.5571499,-2.0613799,-0.00052282697,0.012362637,-0.2071428,-0.11805751
360.461,-16.868099,1.44424,-1.77142,0.00085910299,0.011345655,-0.20714281,-0.10777348
332.66,-16.910101,3.0890701,-1.9227,0.00099975301,0.010328673,-0.20714281,-0.097489446
302.04001,-17.344801,2.53596,-2.3987801,2.17505e-14,0.009350053,-0.20714281,-0.087593995
