"p","U:0","U:1","U:2","div(phi)","Points:0","Points:1","Points:2"
399.84601,-12.6185,-4.4190898,3.24421,0.00038662,-0.04448564,-0.2071428,-0.1320499
377.00601,-16.041401,-3.8701401,5.4801002,-0.00112626,-0.041136581,-0.2071428,-0.12227266
352.16901,-16.0156,-2.61953,5.1640801,0.00042647199,-0.037787523,-0.2071428,-0.1124954
326.19,-15.7788,1.42415,5.36763,-0.00064047897,-0.034438469,-0.20714281,-0.10271814
300,-15.875,3.00493,5.1206298,0,-0.031089408,-0.20714281,-0.092940897
270.57199,-16.474001,2.71331,4.9045901,0.000401158,-0.027866956,-0.20714281,-0.083533078
401.56201,-12.9609,-4.2529602,1.34828,0.00025779699,-0.02523748,-0.20714279,-0.13704035
378.84399,-16.501101,-3.7490201,3.13941,0.00029870699,-0.023314681,-0.2071428,-0.1268865
354.54099,-16.4669,-2.5571699,2.7865601,0.000418296,-0.021391882,-0.2071428,-0.11673266
328.819,-16.245899,1.4210401,3.04564,0.00039189399,-0.019469082,-0.2071428,-0.10657882
302.72,-16.353201,2.98399,2.81637,0.00066652102,-0.017546283,-0.20714281,-0.096424982
273.60599,-16.9062,2.6184001,2.49435,-0.00100307,-0.015696201,-0.20714281,-0.086654834
403.20599,-13.0007,-4.0767498,-0.57757199,-0.00037509701,-0.0054796226,-0.20714279,-0.13923517
380.625,-16.597099,-3.62795,0.76200098,0.00090906402,-0.0050216345,-0.20714279,-0.12891294
356.935,-16.5681,-2.5188701,0.390903,0.00014039299,-0.0045636464,-0.2071428,-0.11859069
331.461,-16.4179,1.3943,0.66434801,0.00081719499,-0.0041056583,-0.2071428,-0.10826845
305.42899,-16.473499,2.9735301,0.478136,0.00033335801,-0.0036476704,-0.20714281,-0.097946204
276.64401,-16.9634,2.5248401,0.073627099,0.00060201401,-0.0032070472,-0.20714281,-0.088014044
405.97501,-12.7233,-3.8935599,-2.46718,0.000222616,0.014396601,-0.2071428,-0.13862558
382.82199,-16.3652,-3.5030301,-1.6169699,-0.000847938,0.013379619,-0.2071428,-0.12834154
359.17499,-16.326799,-2.4684,-1.9836299,0.000110069,0.012362637,-0.2071428,-0.11805751
333.776,-16.2328,1.37921,-1.70586,-0.000467231,0.011345655,-0.20714281,-0.10777348
308.03299,-16.2715,2.9754601,-1.84989,-0.000166625,0.010328673,-0.20714281,-0.097489446
279.69101,-16.6889,2.4472201,-2.3080499,-0.00080245198,0.009350053,-0.20714281,-0.087593995
406.43301,-12.3047,-3.7125399,-4.3789101,-0.00103147,0.033968031,-0.2071428,-0.13515307
383.71701,-15.8736,-3.37694,-3.96,0.00029119701,0.031498428,-0.2071428,-0.12512141
360.78799,-15.7703,-2.4056699,-4.3063402,-0.00100477,0.029028827,-0.2071428,-0.11508976
335.811,-15.6623,1.38543,-4.0034399,-0.00098005205,0.026559226,-0.20714281,-0.1050581
310.53101,-15.7353,2.9972999,-4.0838499,-0.00116681,0.024089623,-0.20714281,-0.095026456
282.69501,-16.087799,2.3821299,-4.6072698,0.00128439,0.021713285,-0.20714281,-0.085373864
407.737,-11.6057,-3.5314901,-5.9407201,0.00089118897,0.052852444,-0.20714279,-0.12891865
385.35101,-14.994,-3.25542,-6.1956701,-0.000202654,0.048979439,-0.2071428,-0.11934347
362.478,-14.9151,-2.32428,-6.4812198,-0.000137693,0.045106433,-0.2071428,-0.10976829
337.99701,-14.8225,1.41587,-6.1791201,0.001086,0.041233428,-0.2071428,-0.10019311
313.10699,-14.9075,3.0342,-6.2228298,0.00016674701,0.037360422,-0.20714281,-0.09061794
285.61099,-15.1821,2.3249199,-6.7834802,-0.000923471,0.033633728,-0.20714281,-0.081404634
408.017,-10.734,-3.35236,-7.5324998,-0.00063299702,0.070663519,-0.20714279,-0.12009857
386.45099,-13.8631,-3.14166,-8.3107004,-7.5969001e-05,0.065465227,-0.2071428,-0.11116886
363.90399,-13.7578,-2.2542601,-8.5363798,0.00068822497,0.060266942,-0.2071428,-0.10223915
339.83899,-13.6824,1.44938,-8.2196999,-0.00075390103,0.055068649,-0.2071428,-0.09330944
315.40701,-13.8068,3.0841,-8.1988401,0.00150018,0.049870361,-0.20714281,-0.084379733
288.306,-13.9963,2.2685001,-8.8032103,0.00060204399,0.044868477,-0.20714281,-0.075787514
408.61099,-9.6827297,-3.19365,-8.9834204,0.00073903601,0.087009355,-0.20714277,-0.10879207
387.49899,-12.4551,-3.0404201,-10.2183,0.00072221499,0.080595784,-0.20714277,-0.1006964
365.10101,-12.3586,-2.18101,-10.369,-0.00055095099,0.074182205,-0.20714279,-0.092600726
341.465,-12.3036,1.49301,-10.0505,-0.000226314,0.067768633,-0.2071428,-0.084505059
317.39001,-12.4522,3.13258,-10.0132,-0.00016678601,0.061355058,-0.2071428,-0.076409385
290.54599,-12.5644,2.2002599,-10.6373,0.000481903,0.055183869,-0.20714281,-0.06861975
411.077,-8.3661604,-3.0562601,-10.2601,0,0.10165602,-0.2071428,-0.095342092
