"p","U:0","U:1","U:2","div(phi)","Points:0","Points:1","Points:2"
526.21198,-14.4566,-5.02841,3.71896,-0.000210884,-0.04448564,-0.2071428,-0.1320499
496.23099,-18.388201,-4.4058099,6.2811298,0.00040494901,-0.041136581,-0.2071428,-0.12227266
463.577,-18.360399,-2.9737599,5.9228401,1.37572e-05,-0.037787523,-0.2071428,-0.1124954
429.41199,-18.0963,1.6727,6.1606698,0.00025016401,-0.034438469,-0.20714281,-0.10271814
394.94101,-18.212999,3.43714,5.8753099,-0.00033320201,-0.031089408,-0.20714281,-0.092940897
356.16599,-18.9051,3.0927401,5.6319699,0.00140405,-0.027866956,-0.20714281,-0.083533078
528.46698,-14.8518,-4.8387198,1.54606,0.00017576999,-0.02523748,-0.20714279,-0.13704035
498.638,-18.917101,-4.2674499,3.59762,-0.000320224,-0.023314681,-0.2071428,-0.1268865
466.686,-18.877001,-2.9010601,3.1960599,0.00063707598,-0.021391882,-0.2071428,-0.11673266
432.858,-18.6297,1.66988,3.4969299,0.000165801,-0.019469082,-0.2071428,-0.10657882
398.51199,-18.762199,3.4127901,3.2309101,0.00149967,-0.017546283,-0.20714281,-0.096424982
360.146,-19.401699,2.9837699,2.86502,-0.0020061401,-0.015696201,-0.20714281,-0.086654834
530.64398,-14.8999,-4.63832,-0.661933,-0.00019927,-0.0054796226,-0.20714279,-0.13923517
500.98599,-19.0282,-4.1299701,0.87153703,0.0001494,-0.0050216345,-0.20714279,-0.12891294
469.83499,-18.995399,-2.8566899,0.44801101,-0.000121123,-0.0045636464,-0.2071428,-0.11859069
436.33301,-18.828899,1.63991,0.76547801,-0.00117604,-0.0041056583,-0.2071428,-0.10826845
402.07101,-18.9007,3.4005001,0.54658699,-0.00100007,-0.0036476704,-0.20714281,-0.097946204
364.13199,-19.467699,2.8766301,0.085663296,0.00120403,-0.0032070472,-0.20714281,-0.088014044
534.30103,-14.5842,-4.4307899,-2.8292,0.00111308,0.014396601,-0.2071428,-0.13862558
503.888,-18.763399,-3.98878,-1.85682,-0.00092387298,0.013379619,-0.2071428,-0.12834154
472.77899,-18.7188,-2.7991199,-2.27597,-0.000440276,0.012362637,-0.2071428,-0.11805751
439.371,-18.616501,1.62277,-1.95397,0.00064809498,0.011345655,-0.20714281,-0.10777348
405.48499,-18.6695,3.40237,-2.1257,-0.00066650199,0.010328673,-0.20714281,-0.097489446
368.13101,-19.1527,2.78778,-2.6489401,-0.00040122599,0.009350053,-0.20714281,-0.087593995
534.89801,-14.1056,-4.2263198,-5.0230398,-0.00094942399,0.033968031,-0.2071428,-0.13515307
505.04099,-18.209,-3.8466001,-4.5439801,0.00069634098,0.031498428,-0.2071428,-0.12512141
474.89301,-18.0805,-2.7281101,-4.94067,-5.5055702e-05,0.029028827,-0.2071428,-0.11508976
442.04099,-17.963699,1.62852,-4.5907102,-0.00036186501,0.026559226,-0.20714281,-0.1050581
408.75699,-18.053301,3.4268999,-4.69032,0.00100013,0.024089623,-0.20714281,-0.095026456
372.07001,-18.4629,2.71333,-5.2887802,0.00018061799,0.021713285,-0.20714281,-0.085373864
536.61102,-13.3071,-4.0212402,-6.8159599,0.0010319001,0.052852444,-0.20714279,-0.12891865
507.16299,-17.1922,-3.70978,-7.1072502,-0.00022798601,0.048979439,-0.2071428,-0.11934347
477.09698,-17.1001,-2.63622,-7.43571,0,0.045106433,-0.2071428,-0.10976829
444.89999,-17.001499,1.66123,-7.0878901,-0.000150833,0.041233428,-0.2071428,-0.10019311
412.13199,-17.1036,3.46861,-7.1455302,-0.00083373301,0.037360422,-0.20714281,-0.09061794
375.89099,-17.4235,2.6479299,-7.7873602,-0.00076286698,0.033633728,-0.20714281,-0.081404634
536.98401,-12.309,-3.8199601,-8.6433897,0,0.070663519,-0.20714279,-0.12009857
508.616,-15.8963,-3.5820799,-9.5325298,0.00037984501,0.065465227,-0.2071428,-0.11116886
478.96899,-15.7738,-2.5582099,-9.7932196,0.00068822497,0.060266942,-0.2071428,-0.10223915
447.314,-15.6949,1.69735,-9.4294901,-0.00015078,0.055068649,-0.2071428,-0.09330944
415.14401,-15.8401,3.52514,-9.4142504,-2.8915501e-13,0.049870361,-0.20714281,-0.084379733
379.41901,-16.0623,2.5834899,-10.1063,0.00128436,0.044868477,-0.20714281,-0.075787514
537.76599,-11.1036,-3.6424699,-10.3087,-0.00052788301,0.087009355,-0.20714277,-0.10879207
509.99301,-14.2813,-3.4689901,-11.72,-0.00057016901,0.080595784,-0.20714277,-0.1006964
480.54099,-14.1694,-2.47679,-11.8953,-0.000688689,0.074182205,-0.20714279,-0.092600726
449.44601,-14.1134,1.74449,-11.5311,0.00051297899,0.067768633,-0.2071428,-0.084505059
417.742,-14.2853,3.5804701,-11.4969,0.00066714198,0.061355058,-0.2071428,-0.076409385
382.35501,-14.4184,2.5055201,-12.2119,-0.00054214097,0.055183869,-0.20714281,-0.06861975
541.008,-9.5933704,-3.48984,-11.773,0.00046859001,0.10165602,-0.2071428,-0.095342092
512.37201,-12.3476,-3.3893299,-13.656,0.00101229,0.094148964,-0.2071428,-0.088236853
482.30899,-12.2573,-2.42363,-13.7919,-2.3863e-13,0.086641908,-0.2071428,-0.081131615
451.19,-12.2405,1.7707,-13.421,-6.0276099e-05,0.079134859,-0.20714281,-0.074026376
419.802,-12.4767,3.62659,-13.3389,-0.00033318001,0.071627803,-0.20714281,-0.06692113
384.862,-12.5218,2.4140201,-14.0652,0.00074210099,0.064404376,-0.20714281,-0.060084432
538.88599,-7.9727802,-3.4295101,-13.2002,-0.00089023198,0.11418433,-0.2071428,-0.079916067
512.45099,-10.2037,-3.33428,-15.3629,-0.000177133,0.10574306,-0.2071428,-0.073950492
483.32401,-10.122,-2.3933101,-15.4144,0.00041264301,0.097301781,-0.2071428,-0.067984916
452.625,-10.1407,1.79013,-15.0218,-0.000527367,0.088860504,-0.20714281,-0.062019344
421.46799,-10.4378,3.66524,-14.9133,2.88962e-13,0.080419227,-0.20714281,-0.056053769
386.91699,-10.407,2.31199,-15.6273,-0.0019453299,0.072296873,-0.20714281,-0.05031364
539.69501,-6.3232398,-3.38153,-14.2693,0.00035164901,0.12435219,-0.20714279,-0.062818967
513.776,-7.8807702,-3.29932,-16.709999,-0.000126609,0.11515187,-0.20714279,-0.058119435
484.71201,-7.8174,-2.3253,-16.6973,-0.00013763701,0.10595153,-0.2071428,-0.053419903
454.15201,-7.8383398,1.85703,-16.3074,0.000588005,0.096751206,-0.2071428,-0.048720371
423.03799,-8.1906796,3.67909,-16.188,0.00101671,0.087550879,-0.20714281,-0.044020839
388.948,-8.1195698,2.2291,-16.8629,0.00044146099,0.07869821,-0.20714281,-0.039498962
526.41302,-13.937,-5.16429,5.5910401,-0.00032858699,-0.060517725,-0.20714279,-0.12569229
495.19501,-17.639799,-4.4975801,8.5188503,-0.000299776,-0.055981725,-0.2071428,-0.11639176
462.39401,-17.582701,-2.9804499,8.1976204,-0.00061804597,-0.05144573,-0.2071428,-0.10709122
428.17599,-17.337,1.70778,8.3786097,-3.0772499e-05,-0.046909731,-0.20714281,-0.097790688
393.535,-17.4352,3.4586401,8.0762901,0.00022678,-0.042373732,-0.20714281,-0.088490143
354.47601,-18.150801,3.19713,7.9672899,0.00081903499,-0.038009197,-0.20714281,-0.079541035
525.84802,-13.3012,-5.2941298,7.25699,6.8615998e-05,-0.073317491,-0.20714279,-0.11866338
495.465,-16.754601,-4.5626302,10.3358,0.00095999602,-0.067835324,-0.20714279,-0.10988907
462.22501,-16.643801,-2.95186,10.0218,-0.000243562,-0.062353157,-0.2071428,-0.10111476
427.77499,-16.4111,1.7707601,10.1402,4.1044201e-05,-0.05687099,-0.2071428,-0.092340454
392.52301,-16.526199,3.4771099,9.8478003,0.00022685299,-0.051388819,-0.2071428,-0.083566144
353.05399,-17.2621,3.2904,9.8580999,-0.0019116499,-0.04611389,-0.20714281,-0.075123414
525.26599,-12.5114,-5.4173298,8.7610197,-0.00062244898,-0.085314319,-0.20714279,-0.11034176
495.26501,-15.6742,-4.62886,12.0569,-1.0343e-05,-0.078946263,-0.20714279,-0.10218933
461.49399,-15.5139,-2.9454701,11.7555,8.6199303e-05,-0.072578207,-0.2071428,-0.0940369
426.80301,-15.2939,1.80178,11.8237,-0.00057472201,-0.066210151,-0.2071428,-0.085884467
391.01199,-15.4258,3.4844699,11.5386,-0.00136136,-0.059842095,-0.2071428,-0.077732041
351.15399,-16.1637,3.3705101,11.6684,0.00163885,-0.053714752,-0.20714281,-0.069887683
524.54498,-11.5926,-5.5318599,10.1465,0.00041501899,-0.096377559,-0.20714279,-0.1008153
494.345,-14.4228,-4.6911201,13.6664,-0.000132752,-0.089193106,-0.20714279,-0.093373418
460.04901,-14.2124,-2.94485,13.3813,-0.00079275598,-0.082008645,-0.20714279,-0.08593154
425.26901,-14.0137,1.81918,13.395,0.00110853,-0.074824192,-0.2071428,-0.078489661
389.047,-14.1543,3.47855,13.124,0.0011346,-0.067639731,-0.2071428,-0.071047783
348.83801,-14.8742,3.43593,13.3689,-0.00136586,-0.060726847,-0.20714281,-0.063887119
524.03998,-10.5286,-5.6376801,11.4115,-0.00012772001,-0.10638478,-0.20714277,-0.090187229
493.36401,-12.9962,-4.74826,15.1424,-0.000120703,-0.098462239,-0.20714277,-0.083536625
458.616,-12.7417,-2.94835,14.8628,0.00114339,-0.090539694,-0.20714279,-0.076886028
423.82101,-12.5678,1.8247499,14.8266,0.00016424801,-0.082617149,-0.2071428,-0.070235431
387.207,-12.714,3.4605801,14.5723,-0.00158862,-0.074694604,-0.2071428,-0.063584834
346.694,-13.3926,3.4746699,14.931,0.000273199,-0.06707155,-0.20714281,-0.057185568
523.73798,-9.32444,-5.7350502,12.5472,-0.00086221698,-0.1152259,-0.20714277,-0.078573562
492.569,-11.4031,-4.8005199,16.460899,0.00053460401,-0.10665227,-0.20714277,-0.072786883
457.50699,-11.1146,-2.9558899,16.1723,-0.00052489102,-0.098078653,-0.20714279,-0.06700021
422.68201,-10.9746,1.81795,16.089001,-0.00075972301,-0.089505032,-0.2071428,-0.061213534
385.69101,-11.1155,3.4310501,15.8599,0.0015887599,-0.08093141,-0.2071428,-0.055426858
344.92001,-11.7366,3.49717,16.3216,4.7396299e-13,-0.072681896,-0.2071428,-0.049858868
323.17099,-19.830601,2.5724599,5.7070899,0.00095728901,-0.025731582,-0.20714281,-0.077271409
302.63901,-20.6402,2.3004501,5.94418,0.00123868,-0.024556685,-0.20714281,-0.07378646
278.62799,-21.8454,2.2276399,6.1579599,-0.00068117201,-0.023381788,-0.20714281,-0.070301503
327.92499,-20.297199,2.4156799,2.80953,-0.00247855,-0.014474238,-0.20714281,-0.080153689
308.01901,-21.0473,2.10566,2.9015,-0.00181734,-0.013807676,-0.20714281,-0.07653784
284.97601,-22.257099,2.0152099,2.9514799,-0.00353087,-0.013141113,-0.20714283,-0.072921999
332.49399,-20.307899,2.26509,-0.070013702,-0.00028175101,-0.0029228954,-0.20714281,-0.081406534
313.11899,-20.9673,1.91076,-0.099762499,-0.0012041,-0.00277785,-0.20714281,-0.077733591
291.073,-22.129601,1.8098,-0.186004,0.0030363,-0.0026328047,-0.20714281,-0.074060649
337.043,-19.936899,2.13589,-2.87816,0.00146403,0.0086899679,-0.20714281,-0.081011236
318.05399,-20.500799,1.7384,-3.00124,-0.00165153,0.0083100554,-0.20714281,-0.077352569
296.77899,-21.564699,1.63267,-3.1821599,0.00130041,0.0079301428,-0.20714281,-0.073693909
341.48901,-19.191999,2.02122,-5.5720601,0.000394262,0.020123634,-0.20714281,-0.078953773
322.90399,-19.6667,1.58334,-5.7680998,0.00058997999,0.0192274,-0.20714281,-0.075387105
302.36499,-20.5958,1.46393,-6.01827,0.000724693,0.018331168,-0.20714283,-0.071820438
345.73901,-18.101801,1.9105,-8.11092,-0.0043512499,0.031146303,-0.20714281,-0.075278714
327.50101,-18.496099,1.4444,-8.3580399,0.00277481,0.029751837,-0.20714281,-0.071878307
307.73901,-19.2938,1.30274,-8.6297798,-0.00042766301,0.028357375,-0.20714283,-0.068477891
349.677,-16.695499,1.7988,-10.4566,0.00462138,0.041533589,-0.20714281,-0.070076346
331.79099,-17.0182,1.31568,-10.7336,-0.0032468201,0.039669286,-0.20714281,-0.066908732
312.651,-17.6877,1.15872,-11.0107,-0.0013634301,0.037804987,-0.20714283,-0.06374111
353.02499,-15.0087,1.68109,-12.573,-0.00174883,0.051072381,-0.20714281,-0.063444279
335.487,-15.2751,1.20038,-12.8632,0.0030489699,0.048778214,-0.20714281,-0.060576923
316.87,-15.843,1.02755,-13.1314,-0.0022578801,0.046484042,-0.20714283,-0.057709567
355.95999,-13.0704,1.5637701,-14.4252,0.00275958,0.059592791,-0.20714281,-0.055542935
338.77701,-13.2998,1.08646,-14.7192,-0.0035512999,0.056909416,-0.20714281,-0.053028099
320.495,-13.7779,0.89091498,-14.9918,0.0030780199,0.054226041,-0.20714283,-0.05051326
358.547,-10.9263,1.4481,-15.9742,-0.0033212299,0.066887863,-0.20714281,-0.046501935
341.75,-11.121,0.97693998,-16.2766,0.00481747,0.063873261,-0.20714281,-0.044393197
323.80801,-11.5383,0.76065898,-16.5553,-0.00073296,0.060858659,-0.20714283,-0.042284463
361.10699,-8.6138697,1.34448,-17.201599,0.00022536,0.072804876,-0.20714281,-0.036498766
344.716,-8.7968102,0.87956798,-17.5058,-0.00269101,0.069523223,-0.20714281,-0.034842595
327.246,-9.1728802,0.64525199,-17.815901,0.000167274,0.06624157,-0.20714281,-0.033186428
320.672,-19.0898,2.7142701,8.1744699,-0.00107316,-0.035113774,-0.20714281,-0.073583782
299.70901,-19.925699,2.4709799,8.5523396,0.0048174202,-0.033516005,-0.20714281,-0.070266955
275.07501,-21.080601,2.4239299,8.9159203,0.00682736,-0.031918231,-0.20714281,-0.066950127
318.763,-18.1987,2.8359699,10.196,0.00237767,-0.042612668,-0.20714281,-0.069502763
297.466,-19.0397,2.6152999,10.6926,-0.0030527399,-0.040677909,-0.20714281,-0.066372618
272.509,-20.108,2.6029301,11.1783,-0.00075899798,-0.038743149,-0.20714283,-0.063242465
316.33099,-17.0758,2.93732,12.1385,-0.0025314,-0.049645904,-0.20714281,-0.064664274
294.62601,-17.900101,2.7425001,12.7496,0.00224967,-0.047394831,-0.20714281,-0.061753735
269.26901,-18.863701,2.77666,13.3482,-0.00624141,-0.045143757,-0.20714283,-0.058843195
313.47299,-15.7373,3.0214,13.9782,0.00253165,-0.056134846,-0.20714281,-0.059117794
291.315,-16.5228,2.8599501,14.6951,-0.0053836601,-0.053592153,-0.20714281,-0.056458578
