"p","U:0","U:1","U:2","div(phi)","Points:0","Points:1","Points:2"
78.150703,-5.6693902,-2.0707901,1.45175,-0.00074980798,-0.04448564,-0.2071428,-0.1320499
73.541603,-7.1686101,-1.80516,2.44858,-0.00051630998,-0.041136581,-0.2071428,-0.12227266
68.596001,-7.1560202,-1.25172,2.3004701,-0.00027789499,-0.037787523,-0.2071428,-0.1124954
63.418201,-7.03929,0.441284,2.3712201,-2.26052e-05,-0.034438469,-0.20714281,-0.10271814
58.205299,-7.0462198,1.3451101,2.26912,-0.00093296502,-0.031089408,-0.20714281,-0.092940897
52.460999,-7.28443,1.2250299,2.1515,-0.00080231501,-0.027866956,-0.20714281,-0.083533078
78.494598,-5.8148398,-1.99455,0.60241801,0.000199206,-0.02523748,-0.20714279,-0.13704035
73.918602,-7.3696899,-1.75035,1.40273,-0.00032781801,-0.023314681,-0.2071428,-0.1268865
69.083397,-7.35606,-1.22892,1.24154,-0.00035912899,-0.021391882,-0.2071428,-0.11673266
63.948898,-7.2555399,0.43511,1.33412,0.00078077399,-0.019469082,-0.2071428,-0.10657882
58.7477,-7.2564301,1.33705,1.2501,0.000999782,-0.017546283,-0.20714281,-0.096424982
53.072102,-7.4737201,1.18138,1.08909,-0.00094288401,-0.015696201,-0.20714281,-0.086654834
78.807602,-5.8249898,-1.91122,-0.25806099,-0.000293044,-0.0054796226,-0.20714279,-0.13923517
74.270103,-7.4086299,-1.69276,0.342329,0.000339063,-0.0050216345,-0.20714279,-0.12891294
69.559502,-7.3986001,-1.21393,0.17542399,3.0280801e-06,-0.0045636464,-0.2071428,-0.11859069
64.471397,-7.3236499,0.419754,0.276043,-0.00030154799,-0.0041056583,-0.2071428,-0.10826845
59.293999,-7.3085799,1.3338,0.21493,-0.00028335501,-0.0036476704,-0.20714281,-0.097946204
53.681702,-7.4981499,1.13758,0.0216466,0.00132443,-0.0032070472,-0.20714281,-0.088014044
79.341003,-5.6935101,-1.8220201,-1.09983,0.000430001,0.014396601,-0.2071428,-0.13862558
74.697701,-7.3014498,-1.63131,-0.71686399,0.000218945,0.013379619,-0.2071428,-0.12834154
70.003998,-7.2936902,-1.19115,-0.88266498,-1.37586e-05,0.012362637,-0.2071428,-0.11805751
64.934998,-7.23878,0.41443801,-0.77804297,-0.00102489,0.011345655,-0.20714281,-0.10777348
59.822899,-7.2178898,1.33618,-0.81330401,0.000299926,0.010328673,-0.20714281,-0.097489446
54.298199,-7.37606,1.1009901,-1.02802,0.00056171598,0.009350053,-0.20714281,-0.087593995
79.430397,-5.5005698,-1.7318701,-1.94844,-3.5163899e-05,0.033968031,-0.2071428,-0.13515307
74.892097,-7.0626602,-1.56789,-1.75962,0.00046718199,0.031498428,-0.2071428,-0.12512141
70.3283,-7.04388,-1.16127,-1.91427,0.000139016,0.029028827,-0.2071428,-0.11508976
65.3489,-6.9798398,0.41997099,-1.79737,0.000904663,0.026559226,-0.20714281,-0.1050581
60.334099,-6.98206,1.34776,-1.80163,-0.00120015,0.024089623,-0.20714281,-0.095026456
54.9072,-7.1094599,1.06998,-2.04106,-0.00110378,0.021713285,-0.20714281,-0.085373864
79.689201,-5.18011,-1.6404901,-2.63957,0.000105536,0.052852444,-0.20714279,-0.12891865
75.241997,-6.6856399,-1.50536,-2.75564,-0.00051930099,0.048979439,-0.2071428,-0.11934347
70.684097,-6.66187,-1.12211,-2.8817101,0.00046815601,0.045106433,-0.2071428,-0.10976829
65.7985,-6.6013598,0.43961,-2.76209,0.00034691699,0.041233428,-0.2071428,-0.10019311
60.859699,-6.61519,1.36599,-2.74649,0.00088375702,0.037360422,-0.20714281,-0.09061794
