"p","U:0","U:1","U:2","div(phi)","Points:0","Points:1","Points:2"
68.195602,-5.3055301,-1.9505,1.35746,-0.000105442,-0.04448564,-0.2071428,-0.1320499
64.1605,-6.7038398,-1.69967,2.28969,-0.00025688999,-0.041136581,-0.2071428,-0.12227266
59.838902,-6.69068,-1.18007,2.1498699,0.000169213,-0.037787523,-0.2071428,-0.1124954
55.316101,-6.5791202,0.39988101,2.2142401,0.000122068,-0.034438469,-0.20714281,-0.10271814
50.766701,-6.5820899,1.25862,2.1192901,-0.00084966503,-0.031089408,-0.20714281,-0.092940897
45.759602,-6.8027802,1.1501499,2.0079899,0.00108313,-0.027866956,-0.20714281,-0.083533078
68.496101,-5.4407101,-1.87909,0.56290603,0.00049215701,-0.02523748,-0.20714279,-0.13704035
64.490799,-6.8913498,-1.6483001,1.31172,0.00024554701,-0.023314681,-0.2071428,-0.1268865
60.265701,-6.8773999,-1.15909,1.16019,0.000187132,-0.021391882,-0.2071428,-0.11673266
55.780102,-6.7818298,0.393803,1.24519,-0.000262268,-0.019469082,-0.2071428,-0.10657882
51.2407,-6.7782102,1.25126,1.16786,0.000249946,-0.017546283,-0.20714281,-0.096424982
46.294201,-6.9793701,1.1095099,1.01634,0.000521596,-0.015696201,-0.20714281,-0.086654834
68.768501,-5.4492302,-1.80079,-0.24179301,0.00017582699,-0.0054796226,-0.20714279,-0.13923517
64.798103,-6.9272699,-1.59407,0.32029399,0.00032526301,-0.0050216345,-0.20714279,-0.12891294
60.681702,-6.9169502,-1.1451401,0.163903,-0.000477472,-0.0045636464,-0.2071428,-0.11859069
56.236401,-6.8446102,0.37952501,0.25688699,-0.000165851,-0.0041056583,-0.2071428,-0.10826845
51.718601,-6.8267899,1.24841,0.201305,-0.00053337298,-0.0036476704,-0.20714281,-0.097946204
46.8274,-7.00212,1.06865,0.0198521,-0.00102342,-0.0032070472,-0.20714281,-0.088014044
69.233299,-5.3252802,-1.71667,-1.02869,-0.00026948299,0.014396601,-0.2071428,-0.13862558
65.171997,-6.8266401,-1.536,-0.66983998,-0.000620134,0.013379619,-0.2071428,-0.12834154
61.070202,-6.8190799,-1.12366,-0.82508999,-0.00039900001,0.012362637,-0.2071428,-0.11805751
56.641701,-6.76511,0.374825,-0.72785401,-0.000482303,0.011345655,-0.20714281,-0.10777348
52.1814,-6.74194,1.2508301,-0.75863898,0.00111639,0.010328673,-0.20714281,-0.097489446
47.366699,-6.8881202,1.03452,-0.95993799,0.00076232897,0.009350053,-0.20714281,-0.087593995
69.309601,-5.1438699,-1.63142,-1.8216701,4.6885099e-05,0.033968031,-0.2071428,-0.13515307
65.341698,-6.6030402,-1.47592,-1.6445301,0.0011774499,0.031498428,-0.2071428,-0.12512141
61.3536,-6.5851698,-1.09535,-1.78896,0.000660669,0.029028827,-0.2071428,-0.11508976
57.003899,-6.5227399,0.38038501,-1.67994,-0.000135699,0.026559226,-0.20714281,-0.1050581
