"p","U:0","U:1","U:2","div(phi)","Points:0","Points:1","Points:2"
581.69,-15.1924,-5.2650599,3.9088199,0.00094897603,-0.04448564,-0.2071428,-0.1320499
548.57501,-19.329399,-4.6142201,6.6024799,0.00046822199,-0.041136581,-0.2071428,-0.12227266
512.492,-19.299299,-3.1073599,6.22684,-0.000674101,-0.037787523,-0.2071428,-0.1124954
474.728,-19.0256,1.77835,6.4784398,-0.00101723,-0.034438469,-0.20714281,-0.10271814
436.60901,-19.1497,3.6092,6.1775498,0.00016660101,-0.031089408,-0.20714281,-0.092940897
393.70801,-19.8808,3.2334199,5.9224801,1.41354e-13,-0.027866956,-0.20714281,-0.083533078
584.17902,-15.6094,-5.06638,1.62484,-0.00035154101,-0.02523748,-0.20714279,-0.13704035
551.22803,-19.886299,-4.4692302,3.7814901,-0.00097839197,-0.023314681,-0.2071428,-0.1268865
515.91602,-19.842699,-3.0306699,3.3598199,0.0003894,-0.021391882,-0.2071428,-0.11673266
478.52499,-19.585199,1.77531,3.6777101,0.00063306,-0.019469082,-0.2071428,-0.10657882
440.54901,-19.727501,3.58341,3.3963101,-0.000499891,-0.017546283,-0.20714281,-0.096424982
398.099,-20.4032,3.1184299,3.01194,0.0012036799,-0.015696201,-0.20714281,-0.086654834
586.58899,-15.6614,-4.8569002,-0.69644302,-0.00012894,-0.0054796226,-0.20714279,-0.13923517
553.82098,-20.003599,-4.3256602,0.91546899,0.000512773,-0.0050216345,-0.20714279,-0.12891294
519.39203,-19.968,-2.9842801,0.469971,-0.00061249698,-0.0045636464,-0.2071428,-0.11859069
482.36301,-19.795401,1.74351,0.80528301,3.0154801e-05,-0.0041056583,-0.2071428,-0.10826845
444.47699,-19.873501,3.5702901,0.57280397,0.00033335801,-0.0036476704,-0.20714281,-0.097946204
402.496,-20.4725,3.0055399,0.0881299,-0.00080268498,-0.0032070472,-0.20714281,-0.088014044
590.63702,-15.3306,-4.6403999,-2.9753001,-0.00035149901,0.014396601,-0.2071428,-0.13862558
557.03198,-19.725599,-4.1785898,-1.95318,-0.00026577199,0.013379619,-0.2071428,-0.12834154
522.64398,-19.677401,-2.9245999,-2.39449,0.00042651701,0.012362637,-0.2071428,-0.11805751
485.71701,-19.5721,1.72474,-2.0541601,-0.00025622401,0.011345655,-0.20714281,-0.10777348
448.246,-19.630301,3.5718901,-2.23787,-0.000166625,0.010328673,-0.20714281,-0.097489446
406.91299,-20.140699,2.91185,-2.7885301,0.00140429,0.009350053,-0.20714281,-0.087593995
591.29199,-14.8281,-4.4274302,-5.2825999,0.00039852399,0.033968031,-0.2071428,-0.13515307
558.29498,-19.146299,-4.0307102,-4.77843,0.00034184,0.031498428,-0.2071428,-0.12512141
524.97601,-19.006201,-2.8511701,-5.1966801,6.8819703e-05,0.029028827,-0.2071428,-0.11508976
488.66101,-18.8864,1.72908,-4.82763,-0.00045233199,0.026559226,-0.20714281,-0.1050581
451.854,-18.982201,3.59712,-4.9355602,0.000500063,0.024089623,-0.20714281,-0.095026456
411.259,-19.4146,2.83324,-5.5652599,-0.00180618,0.021713285,-0.20714281,-0.085373864
