"p","U:0","U:1","U:2","div(phi)","Points:0","Points:1","Points:2"
732.15698,-17.032801,-5.8779402,4.3831601,-4.6862999e-05,-0.04448564,-0.2071428,-0.1320499
690.52698,-21.6791,-5.1531901,7.4040599,0.00050618598,-0.041136581,-0.2071428,-0.12227266
645.12201,-21.646299,-3.4635899,6.9851398,-0.000137572,-0.037787523,-0.2071428,-0.1124954
597.591,-21.3451,2.02228,7.27033,9.9613397e-05,-0.034438469,-0.20714281,-0.10271814
549.59198,-21.486799,4.04075,6.9311299,-0.00049980299,-0.031089408,-0.20714281,-0.092940897
495.547,-22.309999,3.6127601,6.6482401,0.00080231501,-0.027866956,-0.20714281,-0.083533078
735.28601,-17.503,-5.6559501,1.8220201,0.00066792802,-0.02523748,-0.20714279,-0.13704035
693.85498,-22.305201,-4.9912701,4.2400098,-0.00061639899,-0.023314681,-0.2071428,-0.1268865
649.41901,-22.255301,-3.37713,3.7686601,0.00087649497,-0.021391882,-0.2071428,-0.11673266
602.35797,-21.9708,2.0192599,4.12814,-0.00043711299,-0.019469082,-0.2071428,-0.10657882
554.54498,-22.135799,4.0113301,3.8095,0.00016662999,-0.017546283,-0.20714281,-0.096424982
501.06201,-22.8967,3.4837201,3.3812699,-0.000802455,-0.015696201,-0.20714281,-0.086654834
738.33002,-17.5634,-5.4224701,-0.78167099,-0.00037509701,-0.0054796226,-0.20714279,-0.13923517
697.12299,-22.4377,-4.8315501,1.02501,-0.00050517602,-0.0050216345,-0.20714279,-0.12891294
653.79498,-22.397699,-3.3250401,0.52609003,-0.0005657,-0.0045636464,-0.2071428,-0.11859069
607.18701,-22.2082,1.9837,0.90495098,0.000361857,-0.0041056583,-0.2071428,-0.10826845
559.48297,-22.299999,3.9962201,0.64039201,0.000166679,-0.0036476704,-0.20714281,-0.097946204
506.58801,-22.974701,3.3573301,0.099251702,6.5270401e-14,-0.0032070472,-0.20714281,-0.088014044
