"p","U:0","U:1","U:2","div(phi)","Points:0","Points:1","Points:2"
85.165604,-5.91186,-2.15134,1.51459,-0.00070294499,-0.04448564,-0.2071428,-0.1320499
80.152901,-7.4783602,-1.87586,2.5545101,-3.03712e-05,-0.041136581,-0.2071428,-0.12227266
74.768097,-7.4660702,-1.2997299,2.4008901,0.00019810299,-0.037787523,-0.2071428,-0.1124954
69.129303,-7.34583,0.46972001,2.47592,-0.00052142597,-0.034438469,-0.20714281,-0.10271814
63.449799,-7.3555298,1.40272,2.3691599,0.00049980299,-0.031089408,-0.20714281,-0.092940897
57.186298,-7.6054702,1.27543,2.2474599,0.00140405,-0.027866956,-0.20714281,-0.083533078
85.540001,-6.0641799,-2.0718701,0.62875098,-0.000105462,-0.02523748,-0.20714279,-0.13704035
80.562599,-7.68852,-1.81874,1.4634399,5.94882e-05,-0.023314681,-0.2071428,-0.1268865
75.297699,-7.6750102,-1.2756701,1.29579,0.000293082,-0.021391882,-0.2071428,-0.11673266
69.706902,-7.5709701,0.46357,1.39375,-0.000129626,-0.019469082,-0.2071428,-0.10657882
64.040497,-7.5751801,1.39421,1.30494,-1.6663e-05,-0.017546283,-0.20714281,-0.096424982
57.850899,-7.8032799,1.22981,1.1379,-0.00156479,-0.015696201,-0.20714281,-0.086654834
85.8815,-6.0754199,-1.9852,-0.26889801,-5.8608901e-05,-0.0054796226,-0.20714279,-0.13923517
80.945,-7.7294898,-1.75889,0.35705,0.000192195,-0.0050216345,-0.20714279,-0.12891294
75.816101,-7.7195401,-1.25991,0.18318599,-0.000208937,-0.0045636464,-0.2071428,-0.11859069
70.275803,-7.6427398,0.44756699,0.28897399,-0.00049755402,-0.0041056583,-0.2071428,-0.10826845
64.634399,-7.6297202,1.39068,0.22419199,0.00041669799,-0.0036476704,-0.20714281,-0.097946204
58.514198,-7.8288798,1.1841,0.023143001,0.00078261801,-0.0032070472,-0.20714281,-0.088014044
86.463097,-5.9389501,-1.8926001,-1.14724,0.000107793,0.014396601,-0.2071428,-0.13862558
81.410301,-7.61796,-1.69516,-0.74817598,0.00038979799,0.013379619,-0.2071428,-0.12834154
76.299896,-7.6099401,-1.23619,-0.92095399,-0.00055034499,0.012362637,-0.2071428,-0.11805751
70.780403,-7.5543098,0.44191599,-0.811194,0.00076867099,0.011345655,-0.20714281,-0.10777348
65.209702,-7.5351601,1.3930399,-0.84971398,-0.00088311499,0.010328673,-0.20714281,-0.097489446
59.184502,-7.7014599,1.14592,-1.07313,0.000220674,0.009350053,-0.20714281,-0.087593995
86.561798,-5.7383399,-1.79917,-2.0329199,0.00021098299,0.033968031,-0.2071428,-0.13515307
81.621902,-7.36906,-1.6295,-1.8363301,-0.00053048501,0.031498428,-0.2071428,-0.12512141
76.652802,-7.3495498,-1.2051899,-1.9977,0.000163791,0.029028827,-0.2071428,-0.11508976
71.2304,-7.2843599,0.44751799,-1.87533,1.50777e-05,0.026559226,-0.20714281,-0.1050581
65.765404,-7.2888699,1.4049799,-1.88161,-6.66751e-05,0.024089623,-0.20714281,-0.095026456
59.847099,-7.4231,1.11356,-2.13113,0.000963295,0.021713285,-0.20714281,-0.085373864
86.844101,-5.4046102,-1.7046,-2.7544701,0.00069184398,0.052852444,-0.20714279,-0.12891865
82.002197,-6.9758201,-1.5648299,-2.8757999,0.00098793802,0.048979439,-0.2071428,-0.11934347
77.039398,-6.9510298,-1.16458,-3.00738,0.00042684801,0.045106433,-0.2071428,-0.10976829
71.719299,-6.8895402,0.46764401,-2.88254,-0.00061841699,0.041233428,-0.2071428,-0.10019311
66.3368,-6.9058099,1.4238501,-2.8684199,0.00095045503,0.037360422,-0.20714281,-0.09061794
60.493301,-7.00458,1.08492,-3.1320801,-0.00054203701,0.033633728,-0.20714281,-0.081404634
