U:0,U:1,U:2,Points:0,Points:1,Points:2
-8.110917510986328,-2.1229575843811035,-0.5832096401214599,-0.051881,-0.2,-0.12404000000000001
-7.139261148071289,-2.2618931716918946,-0.4581426830291746,-0.055958,-0.2,-0.13364
-8.382203875732422,-2.0784377639770506,-0.3623615295410154,-0.033694,-0.2,-0.13015
-7.367460050964356,-2.2018912040710448,-0.2571544017791747,-0.036362,-0.2,-0.14023
-9.141681274414061,-1.648096994781494,-0.6895603019714356,-0.047803,-0.2,-0.11442999999999999
-9.462757354736327,-1.6407487957000733,-0.44449703903198223,-0.031025999999999998,-0.2,-0.12005999999999999
-9.206395233154296,-0.5189015308380127,-0.6825504306793211,-0.043726,-0.2,-0.10482999999999999
-9.545997039794923,-0.5556087851333619,-0.43315357704162594,-0.028359,-0.2,-0.10998
-9.237258911132812,-0.13347574900627135,-0.6922129486083985,-0.039648,-0.2,-0.09522
-9.591751037597655,-0.12218192605972289,-0.4437811866760253,-0.025691000000000002,-0.2,-0.099892
-9.264661010742188,-0.18178522367477412,-0.6896321048736573,-0.035571,-0.2,-0.085615
-9.62714680480957,-0.16998261272430426,-0.43865016632080067,-0.023023,-0.2,-0.089806
-9.457617111206055,-0.13165246658325191,-0.7086735836029052,-0.031809,-0.2,-0.076752
-9.81442039489746,-0.11831079906463615,-0.4473917366027833,-0.020562,-0.2,-0.080501
-7.469065705871582,-2.130166741943359,-0.04042326061248777,-0.016036,-0.2,-0.14400000000000002
-8.508366513061523,-2.024651555633545,-0.12200919481277472,-0.014831,-0.2,-0.13364
-9.617169586181639,-1.629056773376465,-0.175998464565277,-0.013626,-0.2,-0.12327
-9.718510726928711,-0.5957371421813965,-0.15929335144042966,-0.01242,-0.2,-0.11291
-9.787413833618164,-0.10928875499725343,-0.17031298570632936,-0.011215000000000001,-0.2,-0.10254
-9.826718826293945,-0.15636661668777474,-0.16330252750396723,-0.01001,-0.2,-0.09218
-10.001234222412108,-0.10330195371627804,-0.16396974214553828,-0.0088985,-0.2,-0.082618
-7.388856546020508,-2.0532260650634764,-0.9025390375137329,0.0046186000000000005,-0.2,-0.14479
-8.443573413085938,-1.9674814697265623,-0.6111512567520142,0.004336199999999999,-0.2,-0.13437000000000002
-9.56720848083496,-1.6180297760009765,-0.47732804729461664,0.0040539,-0.2,-0.12394000000000001
-9.685180801391603,-0.6393515213012695,-0.5902698957061768,0.0037715000000000005,-0.2,-0.11352000000000001
-9.781080657958984,-0.09594601694107052,-0.5429541798400879,0.0034891999999999996,-0.2,-0.10309000000000001
-9.821065734863282,-0.14259254076004024,-0.5766514512252807,0.0032069000000000004,-0.2,-0.092668
-9.973369888305665,-0.08834664807319642,-0.6079311068725586,0.0029463000000000002,-0.2,-0.08305
-7.1710156784057615,-1.97394789352417,-1.9952457397460939,0.025192,-0.2,-0.14274
-8.226914157104492,-1.908059716796875,-1.8241990543365478,0.023426,-0.2,-0.13246
-9.336053955078125,-1.6038616413116455,-1.8274239795684815,0.021661,-0.2,-0.12217
-9.449919204711914,-0.678213130531311,-1.9681467323303226,0.019895,-0.2,-0.11188
-9.56710740661621,-0.08352083115577696,-1.9226876243591309,0.01813,-0.2,-0.10159
-9.615786666870116,-0.12888996328353874,-1.950604344177246,0.016364,-0.2,-0.091307
-9.745811721801758,-0.07318346933364867,-2.001510486602783,0.014735,-0.2,-0.081816
-6.830403874206543,-1.8933936546325683,-2.9890545059204103,0.045214,-0.2,-0.13759000000000002
-7.8502258178710935,-1.8475299453735352,-2.9627827445983885,0.042006,-0.2,-0.12768
-8.919214187622071,-1.5867803607940674,-3.120603872680664,0.038798,-0.2,-0.11775999999999999
-9.03102495727539,-0.7107897533416748,-3.2847041275024416,0.03559,-0.2,-0.10784
-9.165669662475587,-0.0723223145866394,-3.2456951202392577,0.032382,-0.2,-0.097928
-9.226258056640624,-0.115301440448761,-3.2682661186218263,0.029174000000000002,-0.2,-0.088012
-9.336491195678711,-0.05742033402919772,-3.3324983772277834,0.026215,-0.2,-0.078863
-6.36362333984375,-1.8141049476623534,-3.887738537597656,0.064364,-0.2,-0.12982
-7.319765838623047,-1.788730516433716,-4.018963893127442,0.059772000000000006,-0.2,-0.12045
-8.32600570678711,-1.5706091632843018,-4.3372353866577145,0.05517999999999999,-0.2,-0.11108
-8.441946166992187,-0.7390080757904052,-4.520730448913574,0.050588,-0.2,-0.10171000000000001
-8.592827215576172,-0.06201898290157318,-4.492901332092285,0.045995999999999995,-0.2,-0.092346
-8.665996939086915,-0.10137784734725952,-4.512887550354004,0.041404,-0.2,-0.082978
-8.754998110961914,-0.04069957282066344,-4.575403210449219,0.037167,-0.2,-0.074335
-5.7931633499145505,-1.7420520904541017,-4.749108467102051,0.082161,-0.2,-0.11930999999999999
-6.670280535888672,-1.7364157829284665,-5.0092029357910155,0.076284,-0.2,-0.11069000000000001
-7.587822833251954,-1.5592019340515137,-5.456770248413086,0.07040700000000001,-0.2,-0.10207999999999999
-7.695041296386719,-0.7660790693664551,-5.655923902893067,0.06452999999999999,-0.2,-0.093459
-7.860184317016602,-0.051906195325851445,-5.646275294494629,0.058653,-0.2,-0.084842
-7.94390595703125,-0.08640327206611637,-5.660177095031738,0.052775999999999997,-0.2,-0.076226
-8.015499377441406,-0.022441880889177326,-5.708038536071777,0.047354,-0.2,-0.068276
-5.100037707519531,-1.6797274955749513,-5.518028012084961,0.098271,-0.2,-0.10637
-5.883074543762207,-1.6938284576416016,-5.893734226989746,0.09123099999999999,-0.2,-0.098682
-6.698871298217774,-1.5566878200531007,-6.458677851867676,0.08419199999999999,-0.2,-0.090994
-6.799201127624512,-0.7974952384185792,-6.677059686279297,0.077152,-0.2,-0.08330599999999999
-6.976464859008789,-0.04144528752803803,-6.690595346069336,0.070112,-0.2,-0.07561699999999999
-7.071541140747071,-0.07012285489082337,-6.689359812927246,0.063073,-0.2,-0.067929
-7.13372906036377,-0.058044083496093746,-6.716290798950196,0.056577999999999996,-0.2,-0.060836
-4.311242085266113,-1.6396109504699707,-6.218018072509766,0.11255,-0.2,-0.091419
-4.984459210205078,-1.667878589630127,-6.685203970336914,0.10447000000000001,-0.2,-0.084797
-5.680415225219726,-1.565464581680298,-7.339312451171875,0.09639,-0.2,-0.078175
-5.76806491394043,-0.8362286603927613,-7.570277700805663,0.08831,-0.2,-0.07155299999999999
-5.955195428466797,-0.03050688024586439,-7.604364682006835,0.080231,-0.2,-0.06493099999999999
-6.056831848144531,-0.0527952372121811,-7.584535174560546,0.072152,-0.2,-0.058309
-6.1176944381713865,-0.16863353268623352,-7.58435687713623,0.064697,-0.2,-0.0522
-3.4916560661315916,-1.6221019691467284,-6.81606668548584,0.12426,-0.2,-0.074379
-4.02202728729248,-1.6591187908172607,-7.3554058822631845,0.11534000000000001,-0.2,-0.068986
-4.561880360412598,-1.5819521377563477,-8.07163927307129,0.10642,-0.2,-0.063593
-4.6288860855102545,-0.8753950263977051,-8.307906396484375,0.097498,-0.2,-0.0582
-4.81568674621582,-0.02052306826376915,-8.362669494628907,0.088577,-0.2,-0.05280700000000001
-4.92802087097168,-0.03443464652299881,-8.328531115722656,0.07965599999999999,-0.2,-0.047414
-4.996859123229981,-0.28677036790847776,-8.298555691528321,0.071425,-0.2,-0.042438
-2.60959130859375,-1.620465175628662,-7.246079229736329,0.13364,-0.2,-0.055958
-3.016213053894043,-1.6655972972869872,-7.842507275390625,0.12403,-0.2,-0.051886
-3.4248175994873047,-1.611803600692749,-8.616508129882812,0.11442999999999999,-0.2,-0.047813999999999995
-3.474430554199219,-0.92258936958313,-8.86311223449707,0.10482000000000001,-0.2,-0.043742
-3.6558593727111814,-0.01702587391901017,-8.93148583984375,0.09521,-0.2,-0.03967
-3.7895453315734864,-0.017544365785330536,-8.88574619140625,0.085602,-0.2,-0.035598000000000005
-3.8761240768432614,-0.39899352741241456,-8.828742141723632,0.076738,-0.2,-0.031841
-7.760943325805664,-2.157130096435547,-0.7700993305206296,-0.064555,-0.2,-0.11792000000000001
-6.847673071289062,-2.3119970779418946,-0.6329889183044433,-0.069613,-0.2,-0.12704000000000001
-8.720076959228516,-1.6448835773468016,-0.8911411468505861,-0.059497,-0.2,-0.10879000000000001
-8.763140145874024,-0.4784836582565307,-0.8864919097900392,-0.054438,-0.2,-0.09966599999999999
-8.78107014465332,-0.1433246018028259,-0.8952483642578128,-0.04938,-0.2,-0.09054
-8.802471765136719,-0.1905662570953368,-0.8972140640258788,-0.044322,-0.2,-0.081415
-8.994833038330079,-0.1421018707466125,-0.9267765106201171,-0.039655,-0.2,-0.072996
-6.486045457458496,-2.3603215126037598,-0.7881192836761475,-0.082504,-0.2,-0.11905999999999999
-7.333332121276856,-2.188745415496826,-0.9344655059814455,-0.076521,-0.2,-0.11051
-8.21113420715332,-1.6408547080993652,-1.0666844757080076,-0.070538,-0.2,-0.10197
-8.231467077636719,-0.44177152545928955,-1.0630242866516113,-0.064555,-0.2,-0.093421
-8.238835580444336,-0.15175271224975584,-1.070631252288818,-0.058571000000000005,-0.2,-0.084876
-8.250953085327149,-0.19811115989685057,-1.0782034355163574,-0.052588,-0.2,-0.07633
-8.432537615966798,-0.15184775182724009,-1.1167766006469728,-0.047068,-0.2,-0.068445
-6.054554600524902,-2.4066126625061037,-0.9297269660949707,-0.094493,-0.2,-0.10977999999999999
-6.823568949890137,-2.219977568817139,-1.0869142440795896,-0.08765,-0.2,-0.1019
-7.608792041015626,-1.640855912399292,-1.2318919731140134,-0.080808,-0.2,-0.09403099999999999
-7.605372528076172,-0.41406366065979006,-1.2289117630004887,-0.073965,-0.2,-0.086158
-7.604210037231445,-0.1585147479248047,-1.2346317626953125,-0.067123,-0.2,-0.07828500000000001
-7.60625569152832,-0.20406334018707262,-1.2458413902282715,-0.06027999999999999,-0.2,-0.070412
-7.76844312133789,-0.16033709875106816,-1.293312863922119,-0.053967999999999995,-0.2,-0.063149
